Pole Index,Coefficients,Status
1710,[],Success
1711,[],Success
1712,[],Success
1684,"[array([  -23.6674378 , 11629.62004877])]",Success
1691,"[array([  -56.54960259, 28083.63662398]), array([    47.95781214, -23817.53772214])]",Success
1700,"[array([  -53.01876831, 26660.3254942 ]), array([    50.29854109, -25294.93011739])]",Success
1701,"[array([  -93.40566575, 46975.66571238]), array([    35.17305711, -17692.46513258])]",Success
1702,"[array([  -43.09838187, 21680.35581012]), array([    63.87890548, -32134.20619785])]",Success
1705,[],Success
1706,"[array([  -62.23187401, 31414.02879608]), array([    43.71319198, -22066.3178251 ])]",Success
1707,[],Success
1708,[],Success
1709,[],Success
1713,[],Success
1714,[],Success
1715,[],Success
1716,[],Success
1717,[],Success
1718,[],Success
1719,[],Success
1720,[],Success
1721,[],Success
1722,[],Success
1723,[],Success
1724,[],Success
1725,[],Success
1726,[],Success
1727,[],Success
1689,"[array([  -59.81243988, 29617.80060436]), array([    45.91236582, -22737.0600234 ])]",Success
1703,"[array([  -49.17949825, 24763.38243193]), array([    54.11536123, -27249.12255919])]",Success
1704,"[array([  -47.42789969, 23888.7598069 ]), array([    56.46012971, -28440.83186371])]",Success
1728,[],Success
1729,[],Success
1730,"[array([  -93.52838286, 47037.4214991 ]), array([    35.08828583, -17649.74696133])]",Success
1731,[],Success
1732,"[array([  -49.25354002, 24800.58734506]), array([    54.06634836, -27224.41837965])]",Success
1733,"[array([  -47.53644413, 23943.37254971]), array([    56.3591362 , -28389.96865247])]",Success
1735,"[array([  -62.17880806, 31387.26882234]), array([    43.73927873, -22079.52097973])]",Success
1736,"[array([  -71.03114273, 35872.18448789]), array([    40.06884975, -20235.95027678])]",Success
1737,"[array([  -40.57325698, 20510.50904272]), array([    70.06604568, -35426.77520499])]",Success
1738,"[array([  -48.19496227, 24387.24549107]), array([    55.15359318, -27911.26689302])]",Success
1739,"[array([  -46.68926924, 23654.817409  ]), array([    57.20860515, -28988.16318257])]",Success
1740,"[array([  -54.0303493 , 27391.76686025]), array([    48.90413021, -24793.39837317])]",Success
1741,"[array([  -57.33587679, 29084.04184685]), array([    46.43689481, -23555.78875338])]",Success
1742,"[array([  -62.60172143, 31778.06254598]), array([    43.55132437, -22112.43730597])]",Success
1744,"[array([  -44.77534963, 22823.81038657]), array([    59.70046617, -30433.60137494])]",Success
1745,"[array([  -62.96355806, 32123.17050972]), array([    43.03037134, -21955.78203968])]",Success
1747,"[array([  -48.37877907, 24745.78064876]), array([    54.83272505, -28055.70827668])]",Success
1750,"[array([  -52.19824202, 26812.43681635]), array([    49.95972092, -25663.92879185])]",Success
1752,"[array([  -59.32716859, 30528.30945699]), array([    44.61155236, -22956.41552554])]",Success
1754,"[array([  -78.82262472, 40653.53536543]), array([    37.20748443, -19190.52667838])]",Success
1756,"[array([  -45.07987438, 23294.10844476]), array([    58.26022445, -30105.19613148])]",Success
1757,"[array([ -128.02684323, 66162.88792414]), array([    30.99923565, -16022.69028536])]",Success
1734,"[array([    23.14569552, -11668.34139105])]",Success
1743,"[array([  -62.4569883, 31722.7980872]), array([    43.48739541, -22091.19606655])]",Success
1748,"[array([  -29.8433784 , 15304.40331934]), array([   152.31635267, -78117.69864398])]",Success
1749,"[array([  -84.98445505, 43597.81751517]), array([    36.25043139, -18602.24550045])]",Success
1753,"[array([  -242.93210267, 125025.03002781]), array([    27.38177012, -14094.28479627])]",Success
1758,"[array([  -53.31954266, 27617.77331916]), array([    48.56428933, -25157.67747231])]",Success
1760,"[array([  -55.17335302, 28669.57065494]), array([    47.04798065, -24450.88065671])]",Success
1761,[],Success
1762,"[array([  -58.13410597, 30260.2109189 ]), array([    44.86534697, -23354.6655034 ])]",Success
1763,"[array([  -29.55515057, 15391.35549645]), array([   151.50416665, -78899.50329629])]",Success
1764,[],Success
1765,[],Success
1766,[],Success
1767,[],Success
1768,[],Success
1769,[],Success
1770,[],Success
1771,[],Success
1772,[],Success
1773,[],Success
1774,[],Success
1775,[],Success
1776,[],Success
1777,[],Success
1779,[],Success
1746,"[array([  -53.96876405, 27583.17550402]), array([    48.60762855, -24843.54630997])]",Success
1751,"[array([  -78.61759764, 40417.2091868 ]), array([    37.4424205 , -19252.07566203])]",Success
1755,"[array([  -47.57168623, 24561.41484069]), array([    54.67951555, -28231.5965187 ])]",Success
1759,"[array([  -62.07840206, 32198.87228986]), array([    42.78938434, -22194.32847934])]",Success
1778,[],Success
1780,[],Success
1781,[],Success
1782,[],Success
1783,"[array([  -55.19438588, 28680.45042765]), array([    47.00294137, -24427.4539487 ])]",Success
1784,"[array([    19.38051626, -10086.55472477])]",Success
1785,"[array([  -58.16491178, 30276.19873058]), array([    44.86135416, -23352.58624142])]",Success
1786,"[array([  -29.53348637, 15380.06575544]), array([   152.36694162, -79348.94818795])]",Success
1787,"[array([  -59.27358827, 30964.06000476]), array([    44.04356906, -23008.4688854 ])]",Success
1788,"[array([  -228.4468361 , 119411.37402312]), array([    27.42844652, -14340.2969881 ])]",Success
1789,"[array([  -40.44274132, 21155.59515175]), array([    66.90659316, -34999.22018151])]",Success
1790,"[array([  -66.20782978, 34679.00622088]), array([    40.63717758, -21286.95659908])]",Success
1791,"[array([  -52.63982805, 27605.81372596]), array([    48.50923867, -25440.30176102])]",Success
1792,"[array([  -43.13968556, 22691.14425317]), array([    60.50894964, -31827.6545536 ])]",Success
1794,"[array([  -95.51489093, 50303.91936116]), array([    33.70365659, -17752.55878891])]",Success
1796,"[array([  -52.00389679, 27443.95372849]), array([    48.84149766, -25776.53471431])]",Success
1798,"[array([  -55.65013287, 29418.10116831]), array([    45.8117141, -24217.8139375])]",Success
1808,"[array([  -58.5005172 , 31344.15566581]), array([    43.50817686, -23311.66006947])]",Success
1809,"[array([  -72.61841658, 38974.66823936]), array([    37.8345451 , -20309.88242445])]",Success
1812,[],Success
1815,[],Success
1793,"[array([  -48.2802582 , 25410.26982629]), array([    52.75624047, -27766.40098303])]",Success
1795,"[array([  -51.13423454, 26932.7211726 ]), array([    49.63028646, -26140.94500839])]",Success
1799,"[array([  -65.96647604, 34906.84398705]), array([    40.88213645, -21641.58250778])]",Success
1800,"[array([  -55.87087529, 29612.20764092]), array([    45.87399751, -24320.12037583])]",Success
1801,"[array([  -52.36932845, 27796.03808901]), array([    48.21779621, -25595.29256853])]",Success
1802,"[array([  -61.23910866, 32550.41524305]), array([    42.29759056, -22482.93661599])]",Success
1803,"[array([  -63.15522595, 33611.74123646]), array([    41.32762124, -21995.03340101])]",Success
1804,"[array([  -49.30384099, 26265.01904938]), array([    50.89589236, -27113.47341153])]",Success
1805,"[array([  -35.95908655, 19204.06158019]), array([    82.24247854, -43937.89994743])]",Success
1807,"[array([  -58.09473326, 31098.55270513]), array([    43.96495562, -23539.38774323])]",Success
1810,"[array([  -48.64660627, 26163.41090587]), array([    51.50280687, -27706.9321199 ])]",Success
1811,"[array([  -77.03749254, 41448.00659323]), array([    36.67701015, -19737.66996377])]",Success
1813,[],Success
1814,[],Success
1816,[],Success
1817,[],Success
1818,[],Success
1819,[],Success
1820,[],Success
1821,"[array([  -72.70151881, 39019.1951341 ]), array([    37.86132967, -20324.28141642])]",Success
1822,"[array([  -48.66700544, 26174.43979075]), array([    51.50026198, -27705.68864031])]",Success
1823,"[array([  -77.58270864, 41741.54644784]), array([    36.49032441, -19637.21052085])]",Success
1825,"[array([  -52.02942354, 28090.31957435]), array([    47.74347486, -25779.08123972])]",Success
1826,"[array([  -39.27831974, 21221.29149943]), array([    67.26611033, -36342.96879608])]",Success
1828,"[array([  -52.33387185, 28375.35452517]), array([    47.2693036 , -25630.73326863])]",Success
1797,"[array([  -66.05716916, 34869.30362766]), array([    40.44747528, -21351.28961637])]",Success
1806,"[array([  -53.2924306 , 28483.86670466]), array([    47.07249238, -25159.91190604])]",Success
1824,"[array([  -52.41239512, 28242.47213145]), array([    47.42548787, -25555.63894469])]",Success
1829,"[array([  -57.07245374, 31025.82447348]), array([    44.14751972, -24006.53484241])]",Success
1830,"[array([  -64.44566377, 35048.70400954]), array([    40.33084965, -21939.14992379])]",Success
1831,"[array([  -43.75781007, 23890.87852779]), array([    57.08633842, -31172.81317016])]",Success
1832,"[array([  -57.75013306, 31544.19063117]), array([    43.18705603, -23590.74221023])]",Success
1833,"[array([  -51.79555616, 28352.03424472]), array([    47.21231474, -25843.55063732])]",Success
1834,"[array([  -53.12649122, 29085.94405058]), array([    46.15827237, -25271.25084337])]",Success
1835,"[array([  -44.24411734, 24258.92666248]), array([    55.8532157 , -30624.96797583])]",Success
1836,"[array([  -66.9325721 , 36743.50090531]), array([    38.84713989, -21326.07592666])]",Success
1837,"[array([  -48.46389761, 26606.47524365]), array([    50.33547089, -27634.36984864])]",Success
1838,"[array([  -58.13392413, 31973.21514488]), array([    42.73520566, -23506.21443973])]",Success
1840,"[array([  -62.74716326, 34599.57174251]), array([    40.381331  , -22268.46386695])]",Success
1843,"[array([  -86.36098143, 47920.78499586]), array([    33.74464409, -18725.02906303])]",Success
1844,[],Success
1845,[],Success
1846,[],Success
1849,[],Success
1850,[],Success
1852,[],Success
1854,[],Success
1855,[],Success
1858,[],Success
1859,[],Success
1827,"[array([  -53.45691631, 28905.1285241 ]), array([    46.47560261, -25130.58387411])]",Success
1839,"[array([  -46.35534814, 25534.52940001]), array([    52.77986334, -29078.24538017])]",Success
1841,"[array([  -54.64405277, 30165.3760276 ]), array([    44.76266891, -24711.90986769])]",Success
1842,"[array([  -39.68311336, 21990.91555604]), array([    64.04876898, -35494.34082837])]",Success
1847,[],Success
1848,[],Success
1851,[],Success
1853,[],Success
1856,[],Success
1857,[],Success
1860,[],Success
1861,[],Success
1862,[],Success
1863,[],Success
1864,[],Success
1865,[],Success
1866,[],Success
1867,[],Success
1868,[],Success
1869,[],Success
1870,"[array([  -39.71033808, 22005.95203181]), array([    64.00941053, -35472.5107208 ])]",Success
1871,"[array([  -86.58845862, 48046.8924364 ]), array([    33.78054616, -18745.01221097])]",Success
1872,"[array([  -56.12692542, 31226.39223627]), array([    43.53817353, -24226.04525322])]",Success
1874,"[array([ -108.36514361, 60433.85751725]), array([    30.97123663, -17273.94575043])]",Success
1878,"[array([  -56.03813933, 31347.3619342 ]), array([    43.32692856, -24237.10190558])]",Success
1873,"[array([  -41.23514672, 22964.54385141]), array([    60.18512223, -33518.50310904])]",Success
1875,"[array([  -51.40252362, 28666.19628261]), array([    47.20135582, -26331.58239646])]",Success
1879,"[array([  -69.66770681, 39010.18999948]), array([    37.35420076, -20918.17429229])]",Success
1880,"[array([  -42.96615736, 24081.79256042]), array([    56.47970685, -31656.361404  ])]",Success
1882,"[array([  -62.02874282, 34849.13710135]), array([    40.06762619, -22511.18758212])]",Success
1885,"[array([  -56.71609586, 31907.03114994]), array([    42.68528469, -24013.97296577])]",Success
1886,"[array([  -47.97358746, 27046.34968155]), array([    49.57594413, -27952.07917345])]",Success
1887,"[array([  -46.91669808, 26470.76563218]), array([    50.54802146, -28519.88642829])]",Success
1888,"[array([  -52.72447018, 29750.42544668]), array([    45.2271771 , -25520.32436852])]",Success
1889,"[array([  -49.61598743, 28021.86620857]), array([    47.81971391, -27009.94834234])]",Success
1890,"[array([  -36.19603154, 20479.29246396]), array([    72.87827844, -41234.24244537])]",Success
1891,"[array([  -53.83511197, 30459.49010231]), array([    44.30893517, -25070.03484694])]",Success
1892,"[array([  -55.80393892, 31593.37879377]), array([    42.98278746, -24336.04755764])]",Success
1894,"[array([  -48.27557163, 27384.19913629]), array([    48.80660292, -27685.71985234])]",Success
1895,"[array([  -65.24946915, 37077.98975649]), array([    38.46068   , -21858.05871887])]",Success
1896,"[array([  -40.45168271, 23002.95129887]), array([    60.22806092, -34249.25065828])]",Success
1897,"[array([  -55.7539764 , 31726.54609754]), array([    42.79362223, -24351.81013193])]",Success
1902,[],Success
1903,[],Success
1904,[],Success
1906,[],Success
1907,[],Success
1908,[],Success
1909,[],Success
1910,[],Success
1876,"[array([  -49.83696452, 27832.45900835]), array([    48.1268726 , -26881.08540968])]",Success
1877,"[array([ -15.61368004, 8718.47197769])]",Success
1881,"[array([  -55.3702902 , 31064.06202113]), array([    43.67442676, -24505.42166566])]",Success
1883,"[array([  -46.93745865, 26379.76332426]), array([    50.72743978, -28510.13858764])]",Success
1884,"[array([  -49.44773645, 27802.74200594]), array([    48.13625425, -27065.99520549])]",Success
1893,"[array([  -60.05958986, 34023.77307999]), array([    40.92912536, -23192.07582724])]",Success
1898,"[array([  -52.28802717, 29780.47713739]), array([    45.46573099, -25901.46646893])]",Success
1899,"[array([  -49.83118422, 28394.26533701]), array([    47.1350042 , -26859.18270235])]",Success
1900,"[array([  -56.33340571, 32158.70925485]), array([    42.39947057, -24207.563371  ])]",Success
1901,"[array([  -48.81436339, 27941.47481139]), array([    47.95422945, -27450.50925839])]",Success
1905,[],Success
1911,[],Success
1912,[],Success
1913,[],Success
1914,"[array([  -56.44804945, 32224.07161207]), array([    42.41683131, -24217.4791668 ])]",Success
1916,"[array([  -54.76460949, 31386.10433607]), array([    43.29198763, -24815.22429137])]",Success
1917,"[array([  -45.619953  , 26214.34906599]), array([    51.28011684, -29468.75777429])]",Success
1919,"[array([  -48.48157151, 27915.19458396]), array([    48.14355259, -27725.83141304])]",Success
1922,"[array([  -54.93187888, 31827.44961126]), array([    42.68158376, -24731.71142075])]",Success
1923,"[array([  -56.58318686, 32812.7695542 ]), array([    41.63115303, -24142.5052218 ])]",Success
1925,"[array([  -55.98362677, 32556.8679649 ]), array([    41.86601654, -24347.81447361])]",Success
1926,"[array([  -46.14101597, 26871.0031194 ]), array([    49.87054887, -29043.49952894])]",Success
1927,"[array([  -58.2628083 , 33941.59384669]), array([    40.5434538 , -23619.33033825])]",Success
1930,"[array([  -58.85274233, 34427.09815172]), array([    40.37169646, -23621.93933669])]",Success
1932,"[array([  -47.30458353, 27729.70629515]), array([    48.25447476, -28288.37060633])]",Success
1915,"[array([  -48.78989131, 27927.4797887 ]), array([    47.89916374, -27418.93932056])]",Success
1918,"[array([ -104.85060043, 60296.85828727]), array([    30.68960431, -17651.29883985])]",Success
1920,"[array([  -55.92024732, 32250.46587841]), array([    42.19658837, -24336.75338621])]",Success
1921,"[array([  -49.25086002, 28449.40032782]), array([    47.13667676, -27232.22986443])]",Success
1924,"[array([  -40.0565399 , 23261.13278154]), array([    59.63863551, -34634.33090275])]",Success
1928,"[array([  -31.05480571, 18130.5537354 ]), array([   100.63576159, -58771.02242898])]",Success
1929,"[array([  -54.04931915, 31573.62760137]), array([    42.87334585, -25045.33879241])]",Success
1931,"[array([  -57.08011504, 33421.07204948]), array([    40.97310901, -23990.81096219])]",Success
1933,"[array([  -74.62959141, 43842.69139034]), array([    34.66151955, -20362.83365144])]",Success
1936,"[array([  -29.92618734, 17626.26907865]), array([   108.27025347, -63771.14558415])]",Success
1937,[],Success
1938,[],Success
1939,[],Success
1940,[],Success
1941,[],Success
1942,[],Success
1943,[],Success
1944,[],Success
1945,[],Success
1946,[],Success
1947,[],Success
1948,"[array([  -74.67937811, 43871.90075154]), array([    34.69874292, -20384.72512824])]",Success
1950,"[array([  -59.27851728, 34905.91146265]), array([    39.75622703, -23412.23064921])]",Success
1951,"[array([  -29.91616308, 17620.38670654]), array([   107.93545801, -63573.8265412 ])]",Success
1952,"[array([  -54.33652898, 32060.2595951 ]), array([    42.63402363, -25162.46428232])]",Success
1934,"[array([  -50.59100723, 29725.17277505]), array([    45.12812851, -26516.37146218])]",Success
1935,"[array([  -59.26196901, 34896.18027076]), array([    39.7315799 , -23397.67661672])]",Success
1949,[],Success
1953,"[array([  -51.14463972, 30204.56867567]), array([    44.67366844, -26388.06944438])]",Success
1954,"[array([  -42.48378273, 25132.21509246]), array([    53.92172423, -31899.70062961])]",Success
1955,"[array([  -44.25887114, 26205.12570309]), array([    51.47603048, -30483.27912342])]",Success
1956,"[array([  -48.49115384, 28774.2294575 ]), array([    46.82397271, -27792.05559699])]",Success
1957,"[array([  -54.2204901 , 32253.07450984]), array([    42.12884098, -25064.02205422])]",Success
1958,"[array([  -53.16746967, 31692.00682782]), array([    42.83067989, -25535.7204388 ])]",Success
1959,"[array([  -25.03150203, 14928.95724167]), array([    258.61350737, -154249.91249227])]",Success
1960,"[array([  -53.95705601, 32311.64910738]), array([    41.98250158, -25142.30039182])]",Success
1961,"[array([  -48.48812412, 29108.43843529]), array([    46.9054257 , -28170.66058656])]",Success
1964,"[array([  -50.11618588, 30229.18180507]), array([    44.59491116, -26904.11416319])]",Success
1967,"[array([  -50.44632544, 30558.1171809 ]), array([    43.9356112 , -26614.98556765])]",Success
1971,"[array([  -39.47486001, 24005.76715351]), array([    57.55347644, -35001.60908478])]",Success
1972,[],Success
1973,[],Success
1974,[],Success
1975,[],Success
1976,[],Success
1977,[],Success
1978,[],Success
1979,[],Success
1980,[],Success
1981,[],Success
1962,"[array([  -82.07936856, 49363.74935726]), array([    32.61693916, -19617.28231822])]",Success
1963,"[array([  -96.6526442 , 58176.82012606]), array([    30.67344278, -18466.78788997])]",Success
1965,"[array([  -39.83161956, 24052.79091171]), array([    57.33631435, -34624.32433389])]",Success
1966,"[array([  -47.54999564, 28743.6381544 ]), array([    46.79821705, -28294.83848362])]",Success
1968,"[array([  -44.26440904, 26837.38690223]), array([    50.01971804, -30327.71314   ])]",Success
1969,"[array([  -58.20252554, 35307.38691348]), array([    39.33997129, -23868.78665259])]",Success
1970,"[array([  -54.75837225, 33265.33875513]), array([    41.02804236, -24925.04268666])]",Success
1982,[],Success
1983,[],Success
1984,[],Success
1985,"[array([  -58.12771109, 35262.04130336]), array([    39.31350806, -23852.70853638])]",Success
1986,"[array([  -54.70918002, 33235.48748359]), array([    40.98917076, -24901.40427784])]",Success
1987,"[array([  -39.42639859, 23976.33086713]), array([    57.54538417, -34996.70813186])]",Success
1988,"[array([  -51.9498109 , 31611.51980754]), array([    42.74052624, -26010.85454449])]",Success
1989,"[array([  -46.08027048, 28116.84759173]), array([    47.81649248, -29182.0715657 ])]",Success
1990,"[array([  -64.20801742, 39231.0545936 ]), array([    36.55456443, -22336.46766865])]",Success
1991,"[array([  -25.67618202, 15704.81349373]), array([    217.29657746, -132977.67185412])]",Success
1994,"[array([  -44.81021514, 27492.90602444]), array([    48.76953769, -29923.72150215])]",Success
2002,"[array([  -57.64882047, 35772.84268053]), array([    38.73579382, -24037.3838731 ])]",Success
2007,"[array([  -49.74040901, 31118.00202083]), array([    43.13002785, -26983.26276436])]",Success
2009,[],Success
2010,[],Success
2011,[],Success
2014,[],Success
2015,[],Success
1992,"[array([ -113.37212737, 69377.59123885]), array([    28.79512928, -17624.0830255 ])]",Success
1993,"[array([  -48.16868096, 29518.91818307]), array([    45.37359309, -27808.32537683])]",Success
1995,"[array([  -52.58881949, 32318.81605489]), array([    41.91112537, -25758.63272864])]",Success
1997,"[array([  -69.44681049, 42791.30897362]), array([    34.72340524, -21396.26202588])]",Success
1998,"[array([  -48.23292411, 29756.65546255]), array([    45.07010941, -27808.31431283])]",Success
1999,"[array([  -340.86001676, 210624.26127168]), array([    23.81326991, -14715.21188492])]",Success
2000,"[array([  -50.05125648, 30979.37299226]), array([    43.3994631 , -26864.09648104])]",Success
2001,"[array([  -39.52364048, 24522.51576103]), array([    56.12261825, -34822.97443731])]",Success
2003,"[array([  -45.41177776, 28233.79037363]), array([    47.39623553, -29468.95362234])]",Success
2004,"[array([  -56.6681601 , 35261.12108458]), array([    39.09295538, -24325.7776791 ])]",Success
2005,"[array([  -49.80539116, 31049.30959312]), array([    43.24475522, -26960.04850235])]",Success
2006,"[array([  -47.06840504, 29366.46054683]), array([    45.55006939, -28419.91827568])]",Success
2008,[],Success
2012,[],Success
2013,[],Success
2016,[],Success
2017,[],Success
2018,[],Success
2019,[],Success
2020,[],Success
2021,[],Success
2022,[],Success
2023,[],Success
2024,[],Success
2026,"[array([  -48.42472513, 30338.99397368]), array([    44.17775209, -27679.3166691 ])]",Success
1996,"[array([  -55.18526625, 33961.25025636]), array([    40.37714045, -24852.05572053])]",Success
2025,"[array([  -49.7678126 , 31135.09311575]), array([    43.14940591, -26995.42513643])]",Success
2027,"[array([  -52.70026861, 33046.00442533]), array([    41.03059   , -25729.72972471])]",Success
2029,"[array([  -48.19395097, 30317.74000478]), array([    44.358766  , -27909.98688039])]",Success
2030,"[array([  -51.27160809, 32321.11959155]), array([    41.7391611 , -26312.77854464])]",Success
2031,"[array([  -47.87473136, 30201.59326933]), array([    44.46826009, -28056.60000485])]",Success
2032,"[array([  -84.20358679, 53165.25089528]), array([    31.17179309, -19682.0736086 ])]",Success
2034,"[array([  -45.71237836, 28946.82640714]), array([    46.26202619, -29296.36334981])]",Success
2038,"[array([  -52.1344223 , 33186.35081682]), array([    40.84711171, -26002.22316745])]",Success
2039,"[array([  -70.22273297, 44805.60613293]), array([    33.62272668, -21453.58659566])]",Success
2040,"[array([  -46.55454463, 29704.53024173]), array([    45.0057633 , -28717.42177714])]",Success
2041,"[array([  -48.19334184, 30799.9869539 ]), array([    43.62091852, -27880.86041576])]",Success
2043,"[array([  -51.63703204, 33085.18182323]), array([    40.92338247, -26221.32083238])]",Success
2045,"[array([  -49.50150217, 31799.55025071]), array([    42.29467073, -27171.07765578])]",Success
2046,"[array([  -46.75937795, 30077.26710088]), array([    44.70447464, -28761.17088151])]",Success
2047,"[array([  -47.97994058, 30897.37795145]), array([    43.40606727, -27952.69390581])]",Success
2049,[],Success
2050,[],Success
2051,[],Success
2052,[],Success
2053,[],Success
2054,[],Success
2056,[],Success
2058,[],Success
2059,[],Success
2028,"[array([  -54.84047955, 34468.38890359]), array([    39.72992682, -24972.2084114 ])]",Success
2033,"[array([  -52.50970112, 33186.35656594]), array([    40.92873072, -25869.9576363 ])]",Success
2035,"[array([  -50.43753598, 31966.06610566]), array([    42.14643418, -26711.88709097])]",Success
2036,"[array([  -49.17124319, 31241.34277646]), array([    42.97896909, -27308.29265742])]",Success
2037,"[array([  -48.86910286, 31079.94702776]), array([    43.14404395, -27439.09143125])]",Success
2042,"[array([  -46.99075513, 30080.14478128]), array([    44.5751295 , -28536.26016833])]",Success
2044,"[array([  -50.61339044, 32453.59532365]), array([    41.51486768, -26620.27200721])]",Success
2048,[],Success
2055,[],Success
2057,[],Success
2060,[],Success
2061,"[array([  -49.52938751, 31817.39855981]), array([    42.26684976, -27153.16377742])]",Success
2062,"[array([  -46.76606447, 30081.55735314]), array([    44.68777171, -28750.42042685])]",Success
2063,"[array([  -47.99264684, 30905.56991068]), array([    43.3721773, -27930.8696038])]",Success
2064,"[array([  -48.96331447, 31580.54408427]), array([    42.48958015, -27405.73856049])]",Success
2065,"[array([  -49.87301539, 32197.97809549]), array([    41.82750603, -27004.53166814])]",Success
2066,"[array([  -51.13809046, 33064.43165863]), array([    40.94719631, -26477.27794112])]",Success
2067,"[array([  -39.12107778, 25350.29453542]), array([    54.04641788, -35022.81305576])]",Success
2068,"[array([  -49.29352828, 31983.76537894]), array([    42.06320448, -27294.72842528])]",Success
2069,"[array([  -62.89174298, 40862.61489178]), array([    35.236873  , -22894.96992868])]",Success
2070,"[array([  -40.3178215 , 26241.47213931]), array([    51.77174806, -33697.3015064 ])]",Success
2073,"[array([  -53.52898796, 34952.80548606]), array([    39.14393693, -25561.38784   ])]",Success
2076,"[array([  -41.22282417, 26973.73094442]), array([    50.03034387, -32739.81070507])]",Success
2082,"[array([  -42.07531464, 27760.400167  ]), array([    48.36191447, -31909.17921585])]",Success
2084,"[array([  -50.94505166, 33695.26057714]), array([    40.20624674, -26593.9580881 ])]",Success
2071,"[array([  -52.72559513, 34338.20291021]), array([    39.63605279, -25814.37140725])]",Success
2072,"[array([  -45.95157814, 29972.52491533]), array([    44.59873482, -29090.84235005])]",Success
2074,"[array([  -44.88888561, 29325.50598047]), array([    45.60999221, -29797.39181551])]",Success
2077,"[array([  -47.67871547, 31267.1936225 ]), array([    42.90183094, -28136.51056213])]",Success
2078,"[array([  -51.89105676, 34078.97488527]), array([    39.81807165, -26151.46159048])]",Success
2079,"[array([  -43.98912086, 28925.85516654]), array([    46.23117595, -30401.18195836])]",Success
2080,"[array([  -48.04320297, 31626.01756544]), array([    42.425429  , -27929.76297282])]",Success
2081,"[array([  -47.056193  , 31014.91140966]), array([    43.1572513 , -28446.03435469])]",Success
2083,"[array([  -48.67359169, 32117.96997859]), array([    41.80361057, -27585.38526349])]",Success
2085,"[array([  -50.2657843 , 33266.61630227]), array([    40.64139297, -26897.77622969])]",Success
2086,"[array([  -92.1368755 , 61042.62151491]), array([    29.12802353, -19298.35904285])]",Success
2087,"[array([  -48.74914426, 32315.19607922]), array([    41.89739605, -27779.80608457])]",Success
2088,"[array([  -52.49708319, 34831.34963607]), array([    39.46658612, -26191.88214225])]",Success
2089,[],Success
2090,[],Success
2091,[],Success
2092,[],Success
2093,[],Success
2094,[],Success
2095,[],Success
2096,[],Success
2097,[],Success
2098,"[array([  -50.89509551, 33662.2612705 ]), array([    40.16257069, -26565.01671658])]",Success
2100,"[array([  -92.14349893, 61046.92861247]), array([    29.12597298, -19297.00796491])]",Success
2101,"[array([  -48.75843896, 32321.34759134]), array([    41.93814376, -27806.86446402])]",Success
2075,"[array([  -52.45675778, 34294.20080553]), array([    39.67471811, -25938.54648265])]",Success
2099,"[array([  -50.20814839, 33228.51412241]), array([    40.63014795, -26890.33361446])]",Success
2102,"[array([  -52.48925201, 34826.14922458]), array([    39.42301924, -26162.9401073 ])]",Success
2103,"[array([  -52.67173882, 34972.97483242]), array([    39.01271895, -25904.36872721])]",Success
2104,"[array([  -54.19477705, 35999.14557615]), array([    38.15238758, -25343.37079146])]",Success
2105,"[array([  -42.96896894, 28614.54589479]), array([    46.91601411, -31246.46253214])]",Success
2106,"[array([  -83.50822546, 55679.16324882]), array([    30.56287435, -20386.43421465])]",Success
2108,"[array([  -46.79940135, 31255.76816676]), array([    42.91062588, -28660.76748094])]",Success
2109,"[array([  -44.44636536, 29715.0949451 ]), array([    45.07111347, -30135.19720052])]",Success
2110,"[array([  -44.22741775, 29608.56230747]), array([    45.16179981, -30235.11007181])]",Success
2112,"[array([  -50.49587066, 33854.2813196 ]), array([    40.00965153, -26826.66500316])]",Success
2114,"[array([  -44.8991915 , 30171.12015621]), array([    44.32242323, -29785.12015766])]",Success
2115,"[array([  -50.90882764, 34231.97995873]), array([    39.61075891, -26636.1322043 ])]",Success
2116,"[array([  -44.48834987, 29928.58035821]), array([    44.66577101, -30048.64730442])]",Success
2118,"[array([  -46.90288372, 31621.3595855 ]), array([    42.45289475, -28623.42096781])]",Success
2120,"[array([  -52.62005915, 35547.71252772]), array([    38.49143742, -26005.06110349])]",Success
2121,"[array([  -53.75847389, 36353.96881139]), array([    37.9042799 , -25636.21841079])]",Success
2122,"[array([  -44.93340531, 30429.72029574]), array([    43.96139457, -29772.34666037])]",Success
2123,"[array([  -51.25046706, 34753.22688279]), array([    39.23652965, -26610.76711656])]",Success
2126,"[array([  -52.78207752, 35868.13748804]), array([    38.23085409, -25982.95231271])]",Success
2130,"[array([  -38.1423694 , 26028.58206211]), array([    52.67571068, -35949.6344666 ])]",Success
2134,[],Success
2135,[],Success
2136,[],Success
2137,[],Success
2107,"[array([  -39.97101895, 26667.18890148]), array([    50.8228793 , -33907.93275584])]",Success
2111,"[array([  -55.83436445, 37403.49687849]), array([    37.06922297, -24833.3509896 ])]",Success
2113,"[array([  -47.71733224, 32045.43674416]), array([    41.88075846, -28126.85551814])]",Success
2117,"[array([  -48.10031903, 32377.90093966]), array([    41.50268491, -27937.50054841])]",Success
2119,"[array([  -45.0877523 , 30426.35132236]), array([    43.9361987 , -29650.53156009])]",Success
2124,"[array([  -28.76500064, 19519.3454096 ]), array([    91.72904723, -62249.02549274])]",Success
