Pole Index,Optimized Pole,Optimized Residue,Temperature,Integral Difference,Violations
160,(44.976660615447734+0.00048380234533351057j),(-2232.2443829029066-146.45338497191935j),2413.793103448276,140.10606579791875,0
161,(45.093236743239295+0.000783658021838732j),(-43911.51587269173-377.00618412387524j),0,5841.405203708258,2
162,(45.33872516952866+0.0005700903471904715j),(-38670.364501519434-219.630445917077j),0,5274.455711617946,2
163,(45.63770370848511+0.0007081320792174195j),(-47023.996447582125-367.2059620296002j),0,6244.381643373668,1
164,(45.94235518498538+0.000247158171631056j),(-750.9976604548647-35.12610046751973j),4482.758620689656,61.37953251527088,0
165,(46.41120554280636+0.00024861876672200146j),(-713.4589512065046-34.82819427964331j),3793.1034482758623,54.35257631555948,0
166,(46.71188285573629+0.0006234017332126527j),(-43104.95177453449-252.19639555407636j),0,5439.892938101064,0
167,(46.88496560229902+0.0008564125634972714j),(-48445.12024587679-422.7233939166316j),0,6107.999285926242,0
168,(47.33497649820774+0.00034276461820669733j),(-403.8360408419254-76.79947233935043j),0,2.973744449815606e-05,0
169,(46.71188285604562+0.0006233928959993866j),(-2036.10765127378-201.27621919122942j),0,0.0009955018423315673,0
170,(46.88496560130535+0.0008564030577097664j),(-3832.284938033107-321.56236739589116j),0,0.02641698043213903,1
171,(47.334976497344684+0.000342770660400426j),(-32447.646671503215-115.04484796239444j),0,4168.178258665654,0
172,(47.50368406322403+0.0008695636274492716j),(-48336.62057156996-387.0097468490842j),0,5915.006622472753,0
173,(47.72735059669127+0.0023965223626378385j),(-27831.40723191595-1089.4182961577228j),10000.0,2557.8292406833484,0
174,(47.86125780733315+0.001250433938529416j),(-51506.519447766856-739.0034205782472j),0,6207.997201538802,0
175,(47.99270777972575+0.0002498291591238891j),(-1324.6199622482602-50.302807668749246j),9655.172413793103,125.84578414387144,0
176,(48.3156289411406+0.00034967981323408607j),(-2607.719886348593-94.20926171727578j),8620.689655172415,239.74550336565082,0
177,(48.48608047669532+0.0003208140337184258j),(-29411.695228772514-92.5444709577546j),0,3416.913803935851,0
178,(48.63949011322579+0.0013955762836490716j),(-16697.007288570243-647.513262727239j),10000.0,1536.1550236546113,0
179,(48.71755330482866+0.00020747158932133712j),(-13548.335902674518-31.22629688917757j),0,1957.461221111188,0
180,(48.84772256728846+0.0002544134303833076j),(-987.113014689859-48.43614593602892j),4827.586206896552,77.82937218416826,0
181,(49.040799341067256+0.0002837436337715934j),(-1861.1917065740015-62.17061586345622j),9655.172413793103,172.7696257314468,0
182,(49.15282290907689+0.0004865950349010499j),(-40493.232910670784-211.63812183285765j),0,4732.557100494221,0
183,(49.33862583224169+0.0011958178072100855j),(-50962.74393355798-636.9177156103892j),0,5959.552443852418,0
184,(49.592338118028344+0.0002852756864340376j),(-1346.1266216600843-65.88887769413904j),4827.586206896552,104.33899754880258,0
