Pole Index,Coefficients,Status
1949,"[array([-1.61709062e+01,  1.55181551e+05]), array([ 9.33394220e+00, -8.95718426e+04])]",Success
1950,"[array([-1.19239954e+01,  1.14692758e+05]), array([ 1.18129023e+01, -1.13623927e+05])]",Success
1951,"[array([-1.19053350e+01,  1.14519176e+05]), array([ 1.18129023e+01, -1.13629631e+05])]",Success
1952,"[array([-1.57104456e+01,  1.51290906e+05]), array([ 9.49295341e+00, -9.14176072e+04])]",Success
1953,"[array([-1.18996177e+01,  1.14597066e+05]), array([ 1.18255920e+01, -1.13883834e+05])]",Success
1956,"[array([-1.64444603e+01,  1.58702071e+05]), array([ 9.19774896e+00, -8.87656999e+04])]",Success
1957,"[array([-1.18851108e+01,  1.14753284e+05]), array([ 1.18111754e+01, -1.14039118e+05])]",Success
1958,"[array([-1.19224266e+01,  1.15140984e+05]), array([ 1.17563247e+01, -1.13536471e+05])]",Success
1959,"[array([-1.63293068e+01,  1.57811439e+05]), array([ 9.22423212e+00, -8.91455272e+04])]",Success
1960,"[array([-1.18617867e+01,  1.14691923e+05]), array([ 1.18189117e+01, -1.14276983e+05])]",Success
1961,[],Success
1965,[],Success
1966,[],Success
1967,"[array([-1.63633649e+01,  1.58140493e+05]), array([ 9.19829799e+00, -8.88947821e+04])]",Success
1968,"[array([-1.18598036e+01,  1.14672748e+05]), array([ 1.18115219e+01, -1.14205531e+05])]",Success
1969,"[array([-1.18652930e+01,  1.14868669e+05]), array([ 1.17914809e+01, -1.14153785e+05])]",Success
1970,"[array([-1.60950839e+01,  1.55853490e+05]), array([ 9.29017711e+00, -8.99594197e+04])]",Success
1971,"[array([-1.18821074e+01,  1.15093503e+05]), array([ 1.17714045e+01, -1.14020862e+05])]",Success
1972,"[array([-1.56875468e+01,  1.52160988e+05]), array([ 9.42423519e+00, -9.14098298e+04])]",Success
1973,"[array([-1.59828910e+01,  1.55068685e+05]), array([ 9.31843832e+00, -9.04089171e+04])]",Success
1974,"[array([-1.18516573e+01,  1.15056842e+05]), array([ 1.17779301e+01, -1.14340749e+05])]",Success
1975,"[array([-1.18498248e+01,  1.15072356e+05]), array([ 1.17395939e+01, -1.14001530e+05])]",Success
1976,"[array([-1.18458796e+01,  1.15120684e+05]), array([ 1.17905251e+01, -1.14582436e+05])]",Success
1954,"[array([-1.18975620e+01,  1.14615684e+05]), array([ 1.18235492e+01, -1.13902336e+05])]",Success
1955,"[array([-1.74342053e+01,  1.67965835e+05]), array([ 8.92172948e+00, -8.59544495e+04])]",Success
1977,"[array([-1.18458796e+01,  1.15189022e+05]), array([ 1.17539085e+01, -1.14294315e+05])]",Success
1978,"[array([-1.59955621e+01,  1.55586669e+05]), array([ 9.28331396e+00, -9.02984568e+04])]",Success
1979,"[array([-1.18340597e+01,  1.15269962e+05]), array([ 1.17421804e+01, -1.14374626e+05])]",Success
1980,"[array([-1.65056111e+01,  1.60815474e+05]), array([ 9.11890215e+00, -8.88464098e+04])]",Success
1981,"[array([-1.18077145e+01,  1.15088357e+05]), array([ 1.17526241e+01, -1.14550976e+05])]",Success
1982,"[array([-1.17610173e+01,  1.14840497e+05]), array([ 1.17977705e+01, -1.15199030e+05])]",Success
1983,"[array([-1.17959522e+01,  1.15224161e+05]), array([ 1.17592047e+01, -1.14864902e+05])]",Success
1984,"[array([-1.18290023e+01,  1.15638945e+05]), array([ 1.17187942e+01, -1.14561336e+05])]",Success
1985,"[array([-1.18104906e+01,  1.15491708e+05]), array([ 1.17187942e+01, -1.14594612e+05])]",Success
1986,"[array([-1.18252648e+01,  1.15711744e+05]), array([ 1.17150915e+01, -1.14633343e+05])]",Success
1987,"[array([-1.18526844e+01,  1.16005341e+05]), array([ 1.16872981e+01, -1.14386324e+05])]",Success
1989,"[array([-1.17929805e+01,  1.15561918e+05]), array([ 1.17196183e+01, -1.14842646e+05])]",Success
1990,"[array([-1.59629624e+01,  1.56473163e+05]), array([ 9.24480768e+00, -9.06198787e+04])]",Success
1991,"[array([-1.17851683e+01,  1.15660262e+05]), array([ 1.17118546e+01, -1.14940377e+05])]",Success
1993,"[array([-1.17810206e+01,  1.15739588e+05]), array([ 1.17077327e+01, -1.15019249e+05])]",Success
1995,"[array([-1.57442199e+01,  1.54825345e+05]), array([ 9.30251805e+00, -9.14788116e+04])]",Success
1996,"[array([-1.17509400e+01,  1.15670748e+05]), array([ 1.17143327e+01, -1.15310022e+05])]",Success
1997,"[array([-1.54087038e+01,  1.51805183e+05]), array([ 9.41107316e+00, -9.27167702e+04])]",Success
1998,"[array([-1.17491366e+01,  1.15753407e+05]), array([ 1.16943195e+01, -1.15212961e+05])]",Success
2000,"[array([-1.17675234e+01,  1.15966632e+05]), array([ 1.16761606e+01, -1.15065887e+05])]",Success
2008,[],Success
2010,[],Success
2012,[],Success
1988,"[array([-1.18340774e+01,  1.15928771e+05]), array([ 1.16872981e+01, -1.14490516e+05])]",Success
1992,"[array([-1.59184108e+01,  1.56256027e+05]), array([ 9.26126485e+00, -9.09088227e+04])]",Success
1994,"[array([-1.17792107e+01,  1.15802100e+05]), array([ 1.17059341e+01, -1.15081372e+05])]",Success
1999,"[array([-1.17308073e+01,  1.15579361e+05]), array([ 1.17125350e+01, -1.15398947e+05])]",Success
2001,"[array([-1.17822581e+01,  1.16189031e+05]), array([ 1.16724855e+01, -1.15106221e+05])]",Success
2002,"[array([-1.17416751e+01,  1.15853224e+05]), array([ 1.16687455e+01, -1.15133405e+05])]",Success
2003,"[array([-1.59547178e+01,  1.57448824e+05]), array([ 9.20915698e+00, -9.08821766e+04])]",Success
2004,"[array([-1.17315368e+01,  1.15885298e+05]), array([ 1.16768018e+01, -1.15344199e+05])]",Success
2005,"[array([-1.17477604e+01,  1.16071654e+05]), array([ 1.16384789e+01, -1.14991456e+05])]",Success
2006,"[array([-1.17455275e+01,  1.16183129e+05]), array([ 1.16543356e+01, -1.15280703e+05])]",Success
2007,"[array([-1.17615058e+01,  1.16355677e+05]), array([ 1.16491243e+01, -1.15243547e+05])]",Success
2009,[],Success
2011,[],Success
2013,[],Success
2014,[],Success
2015,"[array([-1.17616774e+01,  1.16357325e+05]), array([ 1.16453292e+01, -1.15205993e+05])]",Success
2016,"[array([-1.17300377e+01,  1.16135277e+05]), array([ 1.16389660e+01, -1.15233147e+05])]",Success
2017,"[array([-1.17634787e+01,  1.16519970e+05]), array([ 1.16356148e+01, -1.15253224e+05])]",Success
2018,"[array([-1.60801200e+01,  1.59289197e+05]), array([ 9.13821455e+00, -9.05226669e+04])]",Success
2019,"[array([-1.17248677e+01,  1.16329141e+05]), array([ 1.16338361e+01, -1.15425544e+05])]",Success
2020,"[array([-1.58397262e+01,  1.57193163e+05]), array([ 9.19287175e+00, -9.12295527e+04])]",Success
2021,"[array([-1.17210053e+01,  1.16409971e+05]), array([ 1.16300037e+01, -1.15505784e+05])]",Success
2024,"[array([-1.17154674e+01,  1.16474674e+05]), array([ 1.16245088e+01, -1.15570023e+05])]",Success
2028,"[array([-1.17162191e+01,  1.16724120e+05]), array([ 1.16070618e+01, -1.15636286e+05])]",Success
2029,"[array([-1.16715975e+01,  1.16443740e+05]), array([ 1.16171422e+01, -1.15900035e+05])]",Success
2022,"[array([-1.58655843e+01,  1.57622356e+05]), array([ 9.18841201e+00, -9.12855441e+04])]",Success
2023,"[array([-1.16971620e+01,  1.16265401e+05]), array([ 1.16245088e+01, -1.15542794e+05])]",Success
2025,"[array([-1.16951716e+01,  1.16387074e+05]), array([ 1.16406063e+01, -1.15843672e+05])]",Success
2026,"[array([-1.16933118e+01,  1.16404655e+05]), array([ 1.16387552e+01, -1.15861170e+05])]",Success
2027,"[array([-1.58422137e+01,  1.57755669e+05]), array([ 9.16363341e+00, -9.12509945e+04])]",Success
2030,"[array([-1.16881377e+01,  1.16646225e+05]), array([ 1.15973913e+01, -1.15740165e+05])]",Success
2031,"[array([-1.58547395e+01,  1.58324118e+05]), array([ 9.15144892e+00, -9.13856610e+04])]",Success
2032,"[array([-1.16750388e+01,  1.16728784e+05]), array([ 1.16024103e+01, -1.16002253e+05])]",Success
2033,"[array([-1.14931806e+01,  1.14932801e+05]), array([ 1.17836875e+01, -1.17837509e+05])]",Success
2034,"[array([-1.14402979e+01,  1.14414346e+05]), array([ 1.18398003e+01, -1.18409379e+05])]",Success
2035,"[array([-1.17096926e+01,  1.17118435e+05]), array([ 1.15824134e+01, -1.15845184e+05])]",Success
2036,"[array([-1.16730426e+01,  1.16811510e+05]), array([ 1.15824134e+01, -1.15904168e+05])]",Success
2038,"[array([-1.17038285e+01,  1.17221031e+05]), array([ 1.15586647e+01, -1.15766975e+05])]",Success
2039,"[array([-1.15690257e+01,  1.16009958e+05]), array([ 1.16778254e+01, -1.17100578e+05])]",Success
2040,"[array([-1.16778254e+01,  1.17112843e+05]), array([ 1.15690257e+01, -1.16021388e+05])]",Success
2041,"[array([-1.16719490e+01,  1.17157506e+05]), array([ 1.15452767e+01, -1.15885609e+05])]",Success
2042,"[array([-1.16482839e+01,  1.17031786e+05]), array([ 1.15758218e+01, -1.16303370e+05])]",Success
2051,"[array([-1.16156376e+01,  1.17443720e+05]), array([ 1.15075852e+01, -1.16350760e+05])]",Success
2053,[],Success
2054,[],Success
2055,[],Success
2056,[],Success
2057,[],Success
2058,[],Success
2059,[],Success
2037,"[array([-1.16712092e+01,  1.16836520e+05]), array([ 1.15986044e+01, -1.16109395e+05])]",Success
2043,"[array([-1.48271981e+01,  1.49091640e+05]), array([ 9.50607081e+00, -9.55861100e+04])]",Success
2044,"[array([-1.16627234e+01,  1.17300513e+05]), array([ 1.15361512e+01, -1.16027216e+05])]",Success
2045,"[array([-1.54967881e+01,  1.55972319e+05]), array([ 9.20601274e+00, -9.26580523e+04])]",Success
2046,"[array([-1.16348716e+01,  1.17178548e+05]), array([ 1.15624930e+01, -1.16449295e+05])]",Success
2047,"[array([-1.16714019e+01,  1.17595855e+05]), array([ 1.15087972e+01, -1.15957104e+05])]",Success
2048,"[array([-1.59125583e+01,  1.60442849e+05]), array([ 9.05135776e+00, -9.12632371e+04])]",Success
2049,"[array([-1.16396824e+01,  1.17450933e+05]), array([ 1.15312382e+01, -1.16356290e+05])]",Success
2050,"[array([-1.59334144e+01,  1.61028378e+05]), array([ 9.03281155e+00, -9.12895040e+04])]",Success
2052,"[array([-1.15954021e+01,  1.17401846e+05]), array([ 1.15491260e+01, -1.16932952e+05])]",Success
2060,[],Success
2061,"[array([-1.15889962e+01,  1.17337017e+05]), array([ 1.15434369e+01, -1.16875382e+05])]",Success
2062,"[array([-1.15962247e+01,  1.17484199e+05]), array([ 1.15240864e+01, -1.16752968e+05])]",Success
2063,"[array([-1.57279870e+01,  1.59488916e+05]), array([ 9.07828660e+00, -9.20580494e+04])]",Success
2064,"[array([-1.15748154e+01,  1.17401482e+05]), array([ 1.15208116e+01, -1.16853309e+05])]",Success
2065,"[array([-1.57614508e+01,  1.59954771e+05]), array([ 9.06717487e+00, -9.20177635e+04])]",Success
2066,"[array([-1.15730678e+01,  1.17466903e+05]), array([ 1.15370146e+01, -1.17100620e+05])]",Success
2067,"[array([-1.15911790e+01,  1.17652952e+05]), array([ 1.15190722e+01, -1.16920748e+05])]",Success
2070,"[array([-1.15458573e+01,  1.17360020e+05]), array([ 1.15278731e+01, -1.17176833e+05])]",Success
2072,"[array([-1.15760942e+01,  1.17755889e+05]), array([ 1.14862177e+01, -1.16841291e+05])]",Success
2073,"[array([-1.60778978e+01,  1.63627701e+05]), array([ 8.92139082e+00, -9.07942528e+04])]",Success
2076,"[array([-1.15791693e+01,  1.18069235e+05]), array([ 1.14712889e+01, -1.16968832e+05])]",Success
2077,"[array([-1.1559033e+01,  1.1796117e+05]), array([ 1.14692889e+01, -1.17044902e+05])]",Success
2078,"[array([-1.12558281e+01,  1.14996251e+05]), array([ 1.17764326e+01, -1.20314625e+05])]",Success
2079,"[array([-1.14995519e+01,  1.17489788e+05]), array([ 1.15354880e+01, -1.17856638e+05])]",Success
2068,"[array([-1.15911790e+01,  1.17668935e+05]), array([ 1.15190722e+01, -1.16936593e+05])]",Success
2069,"[array([-1.58817479e+01,  1.61400882e+05]), array([ 9.01448787e+00, -9.16120729e+04])]",Success
2071,"[array([-1.15962285e+01,  1.17913842e+05]), array([ 1.14703779e+01, -1.16633775e+05])]",Success
2074,"[array([-1.15866990e+01,  1.18034884e+05]), array([ 1.14787484e+01, -1.16934839e+05])]",Success
2075,"[array([-1.58557433e+01,  1.61659635e+05]), array([ 8.98877908e+00, -9.16466547e+04])]",Success
2080,"[array([-1.15898152e+01,  1.18436360e+05]), array([ 1.14283472e+01, -1.16785975e+05])]",Success
2081,"[array([-1.15301191e+01,  1.17877412e+05]), array([ 1.14941998e+01, -1.17509850e+05])]",Success
2082,"[array([-1.15662637e+01,  1.18273684e+05]), array([ 1.14407384e+01, -1.16989674e+05])]",Success
2083,"[array([-1.54252146e+01,  1.57829871e+05]), array([ 9.12531262e+00, -9.33693693e+04])]",Success
2084,"[array([-1.15568223e+01,  1.18282291e+05]), array([ 1.1449150e+01, -1.1717994e+05])]",Success
2087,"[array([-1.15894061e+01,  1.18781278e+05]), array([ 1.13923682e+01, -1.16761432e+05])]",Success
2088,"[array([-1.56390006e+01,  1.60410606e+05]), array([ 9.02692313e+00, -9.25896339e+04])]",Success
2089,"[array([-1.15635310e+01,  1.18609394e+05]), array([ 1.14201074e+01, -1.17137891e+05])]",Success
2090,"[array([-1.15416671e+01,  1.18514964e+05]), array([ 1.14341360e+01, -1.17410446e+05])]",Success
2091,"[array([-1.14983340e+01,  1.18201189e+05]), array([ 1.14625136e+01, -1.17832618e+05])]",Success
2092,"[array([-1.45410749e+01,  1.49543219e+05]), array([ 9.44516544e+00, -9.71359279e+04])]",Success
2093,"[array([-1.15145288e+01,  1.18434138e+05]), array([ 1.14251302e+01, -1.17514274e+05])]",Success
2094,"[array([-1.55531226e+01,  1.60007694e+05]), array([ 9.03762527e+00, -9.29777334e+04])]",Success
2095,"[array([-1.15269171e+01,  1.18616629e+05]), array([ 1.14195235e+01, -1.17511125e+05])]",Success
2096,"[array([-1.15269171e+01,  1.18690295e+05]), array([ 1.14195235e+01, -1.17584143e+05])]",Success
2102,"[array([-1.15044070e+01,  1.18953169e+05]), array([ 1.13972231e+01, -1.17844796e+05])]",Success
2103,"[array([-1.14864033e+01,  1.18852947e+05]), array([ 1.13972231e+01, -1.17929907e+05])]",Success
2106,[],Success
2107,[],Success
2109,[],Success
2085,"[array([-1.56188521e+01,  1.59971205e+05]), array([ 9.05663168e+00, -9.27600376e+04])]",Success
2086,"[array([-1.15349957e+01,  1.18160695e+05]), array([ 1.14454383e+01, -1.17242991e+05])]",Success
2097,"[array([-1.56731531e+01,  1.61582611e+05]), array([ 8.98619659e+00, -9.26452356e+04])]",Success
2098,"[array([-1.14977211e+01,  1.18563648e+05]), array([ 1.14261956e+01, -1.17825702e+05])]",Success
2099,"[array([-1.14977211e+01,  1.18579861e+05]), array([ 1.14084530e+01, -1.17658789e+05])]",Success
2100,"[array([-1.14704097e+01,  1.18549719e+05]), array([ 1.14168930e+01, -1.17996226e+05])]",Success
2101,"[array([-1.52304195e+01,  1.57441127e+05]), array([ 9.11933191e+00, -9.42688119e+04])]",Success
2104,"[array([-1.59215004e+01,  1.64773318e+05]), array([ 8.87522574e+00, -9.18524277e+04])]",Success
2105,"[array([-1.94656227e+01,  2.01523268e+05]), array([ 8.00138193e+00, -8.28362869e+04])]",Success
2108,[],Success
2110,[],Success
2111,[],Success
2112,"[array([-1.94063483e+01,  2.00909662e+05]), array([ 7.98666903e+00, -8.26838779e+04])]",Success
2113,"[array([-1.14801800e+01,  1.19000982e+05]), array([ 1.13732218e+01, -1.17891897e+05])]",Success
2114,"[array([-1.14964874e+01,  1.19279067e+05]), array([ 1.13538953e+01, -1.17799296e+05])]",Success
2115,"[array([-1.61280806e+01,  1.67353786e+05]), array([ 8.77955468e+00, -9.11017417e+04])]",Success
2116,"[array([-1.73922770e+01,  1.80517758e+05]), array([ 8.42594776e+00, -8.74542470e+04])]",Success
2117,"[array([-1.14587615e+01,  1.18938931e+05]), array([ 1.13874784e+01, -1.18198650e+05])]",Success
2119,"[array([-1.14727880e+01,  1.19220322e+05]), array([ 1.13658987e+01, -1.18109194e+05])]",Success
2120,"[array([-1.59320691e+01,  1.65848501e+05]), array([ 8.82125419e+00, -9.18271359e+04])]",Success
2125,"[array([-1.14217389e+01,  1.19363684e+05]), array([ 1.13330608e+01, -1.18436527e+05])]",Success
2127,"[array([-1.14721714e+01,  1.20009507e+05]), array([ 1.12945836e+01, -1.18151434e+05])]",Success
2128,"[array([-1.12042400e+01,  1.17282313e+05]), array([ 1.15593665e+01, -1.20999584e+05])]",Success
2129,"[array([-1.34823665e+01,  1.41133533e+05]), array([ 9.81690479e+00, -1.02763146e+05])]",Success
2131,"[array([-1.14286350e+01,  1.19720973e+05]), array([ 1.13046033e+01, -1.18421255e+05])]",Success
2118,"[array([-1.14568143e+01,  1.18982204e+05]), array([ 1.13678639e+01, -1.18058008e+05])]",Success
2121,"[array([-1.14441623e+01,  1.19173246e+05]), array([ 1.13553101e+01, -1.18247605e+05])]",Success
2122,"[array([-1.14386957e+01,  1.19154417e+05]), array([ 1.13498859e+01, -1.18228999e+05])]",Success
2123,"[array([-1.14369006e+01,  1.19282685e+05]), array([ 1.13305109e+01, -1.18172731e+05])]",Success
2124,"[array([-1.58847337e+01,  1.65710128e+05]), array([ 8.83552295e+00, -9.21722533e+04])]",Success
2126,"[array([-1.14021981e+01,  1.19262292e+05]), array([ 1.13313770e+01, -1.18521071e+05])]",Success
2130,"[array([-1.14325396e+01,  1.19720369e+05]), array([ 1.13084655e+01, -1.18420658e+05])]",Success
2132,"[array([-1.14593799e+01,  1.20204737e+05]), array([ 1.12819901e+01, -1.18343756e+05])]",Success
2133,"[array([-1.56974582e+01,  1.64747692e+05]), array([ 8.86085231e+00, -9.29984302e+04])]",Success
2134,"[array([-1.81970814e+01,  1.91085855e+05]), array([ 8.16012618e+00, -8.56884284e+04])]",Success
2135,"[array([-1.14069233e+01,  1.19886915e+05]), array([ 1.13006476e+01, -1.18769577e+05])]",Success
2136,"[array([-1.14030356e+01,  1.19957341e+05]), array([ 1.12967961e+01, -1.18839384e+05])]",Success
2137,"[array([-1.13940564e+01,  1.20052967e+05]), array([ 1.12704000e+01, -1.18749722e+05])]",Success
2139,"[array([-1.57637407e+01,  1.66195871e+05]), array([ 8.78728470e+00, -9.26435745e+04])]",Success
2140,"[array([-1.13904145e+01,  1.20146937e+05]), array([ 1.12667976e+01, -1.18842596e+05])]",Success
2141,"[array([-1.13867749e+01,  1.20158872e+05]), array([ 1.12631975e+01, -1.18854402e+05])]",Success
2147,"[array([-1.54696838e+01,  1.63764104e+05]), array([ 8.84790451e+00, -9.36650331e+04])]",Success
2148,"[array([-1.13497395e+01,  1.20221837e+05]), array([ 1.12563157e+01, -1.19231820e+05])]",Success
2149,[],Success
2150,[],Success
2151,[],Success
2152,[],Success
2153,[],Success
2154,[],Success
2155,[],Success
2138,"[array([-1.13762253e+01,  1.19877166e+05]), array([ 1.12879006e+01, -1.18946060e+05])]",Success
2142,"[array([-1.56906315e+01,  1.65646073e+05]), array([ 8.79511186e+00, -9.28496963e+04])]",Success
2143,"[array([-1.13831377e+01,  1.20256374e+05]), array([ 1.12770836e+01, -1.19135631e+05])]",Success
2144,"[array([-1.13814215e+01,  1.20296455e+05]), array([ 1.12579022e+01, -1.18990530e+05])]",Success
2145,"[array([-1.13618748e+01,  1.20126218e+05]), array([ 1.12736615e+01, -1.19193178e+05])]",Success
2146,"[array([-1.13796834e+01,  1.20359106e+05]), array([ 1.12387585e+01, -1.18868169e+05])]",Success
2156,"[array([-1.13302799e+01,  1.20015751e+05]), array([ 1.12495288e+01, -1.19159922e+05])]",Success
2157,"[array([-1.13716225e+01,  1.20528197e+05]), array([ 1.12480179e+01, -1.19217770e+05])]",Success
2158,"[array([-1.13537986e+01,  1.20358363e+05]), array([ 1.12655109e+01, -1.19422112e+05])]",Success
2159,"[array([-1.53772621e+01,  1.63138383e+05]), array([ 8.87584616e+00, -9.41643027e+04])]",Success
2160,"[array([-1.13167038e+01,  1.20141640e+05]), array([ 1.12639043e+01, -1.19580682e+05])]",Success
2161,"[array([-1.13308043e+01,  1.20358931e+05]), array([ 1.12428322e+01, -1.19424046e+05])]",Success
2162,"[array([-1.13274330e+01,  1.20448831e+05]), array([ 1.12394871e+01, -1.19513287e+05])]",Success
2164,"[array([-1.57892443e+01,  1.68137394e+05]), array([ 8.71261912e+00, -9.27807143e+04])]",Success
2166,"[array([-1.12722517e+01,  1.20165155e+05]), array([ 1.12722517e+01, -1.20164774e+05])]",Success
2167,"[array([-1.13075326e+01,  1.20581765e+05]), array([ 1.12371903e+01, -1.19831341e+05])]",Success
2168,"[array([-1.58403898e+01,  1.69040985e+05]), array([ 8.68175213e+00, -9.26474790e+04])]",Success
2169,"[array([-1.12984213e+01,  1.20697947e+05]), array([ 1.12107006e+01, -1.19760468e+05])]",Success
2171,"[array([-1.12035852e+01,  1.19832280e+05]), array([ 1.12912502e+01, -1.20769511e+05])]",Success
2172,"[array([-1.13089481e+01,  1.20985545e+05]), array([ 1.12035852e+01, -1.19858009e+05])]",Success
2173,"[array([-1.13072885e+01,  1.20983645e+05]), array([ 1.11845738e+01, -1.19670414e+05])]",Success
2174,"[array([-1.13231081e+01,  1.21258132e+05]), array([ 1.11480987e+01, -1.19383512e+05])]",Success
2175,"[array([-1.54712219e+01,  1.65704656e+05]), array([ 8.77079002e+00, -9.39401751e+04])]",Success
2179,"[array([-1.61105071e+01,  1.72885830e+05]), array([ 8.56289737e+00, -9.18902906e+04])]",Success
2181,"[array([-1.12642517e+01,  1.21035600e+05]), array([ 1.11941786e+01, -1.20282277e+05])]",Success
2163,"[array([-1.44720331e+01,  1.54001056e+05]), array([ 9.19443015e+00, -9.78407442e+04])]",Success
2165,"[array([-1.13094307e+01,  1.20494390e+05]), array([ 1.12390765e+01, -1.19744434e+05])]",Success
2170,"[array([-1.12595933e+01,  1.20365258e+05]), array([ 1.12420550e+01, -1.20177351e+05])]",Success
2176,"[array([-1.57414616e+01,  1.68756402e+05]), array([ 8.66537187e+00, -9.28967825e+04])]",Success
2177,"[array([-1.12735971e+01,  1.20885076e+05]), array([ 1.11860691e+01, -1.19946069e+05])]",Success
2178,"[array([-1.56919894e+01,  1.68342120e+05]), array([ 8.68832706e+00, -9.32074759e+04])]",Success
2180,"[array([-1.12858026e+01,  1.21150077e+05]), array([ 1.11806554e+01, -1.20021008e+05])]",Success
2182,"[array([-1.12415002e+01,  1.20936238e+05]), array([ 1.11890515e+01, -1.20371573e+05])]",Success
2183,"[array([-1.12574454e+01,  1.21143416e+05]), array([ 1.11700429e+01, -1.20202593e+05])]",Success
2185,"[array([-1.18509186e+01,  1.27538824e+05]), array([ 1.06412834e+01, -1.14520407e+05])]",Success
2186,"[array([-1.52082613e+01,  1.63702244e+05]), array([ 8.82638970e+00, -9.50074558e+04])]",Success
2187,"[array([-1.12503263e+01,  1.21189020e+05]), array([ 1.11803398e+01, -1.20434742e+05])]",Success
2190,"[array([-1.12572815e+01,  1.21509247e+05]), array([ 1.11351095e+01, -1.20190160e+05])]",Success
2191,"[array([-1.12201967e+01,  1.21114431e+05]), array([ 1.11678474e+01, -1.20548934e+05])]",Success
2192,"[array([-1.12361150e+01,  1.21374974e+05]), array([ 1.11662170e+01, -1.20619653e+05])]",Success
2193,"[array([-1.12694796e+01,  1.21744372e+05]), array([ 1.11124745e+01, -1.20047823e+05])]",Success
2195,"[array([-1.12482643e+01,  1.21654969e+05]), array([ 1.11261901e+01, -1.20334339e+05])]",Success
2196,"[array([-1.51400688e+01,  1.63869171e+05]), array([ 8.81620712e+00, -9.54232970e+04])]",Success
2197,"[array([-1.12224996e+01,  1.21596879e+05]), array([ 1.11300591e+01, -1.20594859e+05])]",Success
2198,[],Success
2199,[],Success
2200,[],Success
2201,[],Success
2202,[],Success
2203,[],Success
2184,"[array([-1.12750903e+01,  1.21334866e+05]), array([ 1.11700429e+01, -1.20204076e+05])]",Success
2188,"[array([-1.53540693e+01,  1.65570002e+05]), array([ 8.78447973e+00, -9.47278310e+04])]",Success
2189,"[array([-1.12433946e+01,  1.21252054e+05]), array([ 1.11908554e+01, -1.20685154e+05])]",Success
2194,"[array([-1.11956203e+01,  1.21048243e+05]), array([ 1.11781816e+01, -1.20859273e+05])]",Success
2204,[],Success
2205,"[array([-1.12170479e+01,  1.21537792e+05]), array([ 1.11254439e+01, -1.20544843e+05])]",Success
2206,"[array([-1.54039291e+01,  1.66988994e+05]), array([ 8.70331355e+00, -9.43501695e+04])]",Success
2207,"[array([-1.12270016e+01,  1.21711917e+05]), array([ 1.11224023e+01, -1.20577538e+05])]",Success
2208,"[array([-1.12074797e+01,  1.21672465e+05]), array([ 1.11377598e+01, -1.20915218e+05])]",Success
2209,"[array([-1.12234657e+01,  1.21884658e+05]), array([ 1.11016606e+01, -1.20561459e+05])]",Success
2210,"[array([-1.11693119e+01,  1.21389065e+05]), array([ 1.11519142e+01, -1.21199564e+05])]",Success
2211,"[array([-1.12360890e+01,  1.22181331e+05]), array([ 1.10795491e+01, -1.20478770e+05])]",Success
2213,"[array([-1.55838943e+01,  1.69589555e+05]), array([ 8.64934399e+00, -9.41289424e+04])]",Success
2214,"[array([-1.12256010e+01,  1.22189216e+05]), array([ 1.10863687e+01, -1.20673388e+05])]",Success
2215,"[array([-1.12219582e+01,  1.22263369e+05]), array([ 1.10827711e+01, -1.20746584e+05])]",Success
2216,"[array([-1.11936330e+01,  1.22162823e+05]), array([ 1.10893445e+01, -1.21024356e+05])]",Success
2218,"[array([-1.12044578e+01,  1.22387096e+05]), array([ 1.10826702e+01, -1.21056501e+05])]",Success
2220,"[array([-1.59235689e+01,  1.74289983e+05]), array([ 8.48247192e+00, -9.28438217e+04])]",Success
2221,"[array([-1.58079250e+01,  1.73232598e+05]), array([ 8.51777080e+00, -9.33426727e+04])]",Success
2223,"[array([-1.11464551e+01,  1.22367918e+05]), array([ 1.10771148e+01, -1.21606344e+05])]",Success
2224,"[array([-1.11255534e+01,  1.22254976e+05]), array([ 1.10736457e+01, -1.21684196e+05])]",Success
2225,"[array([-1.11255534e+01,  1.22283179e+05]), array([ 1.10564506e+01, -1.21523195e+05])]",Success
2226,"[array([-1.11394757e+01,  1.22530230e+05]), array([ 1.10358526e+01, -1.21389953e+05])]",Success
2227,"[array([-1.10874220e+01,  1.21965183e+05]), array([ 1.10874220e+01, -1.21964758e+05])]",Success
2229,"[array([-1.53055060e+01,  1.68440908e+05]), array([ 8.63720908e+00, -9.50542955e+04])]",Success
2212,"[array([-1.11817219e+01,  1.21624156e+05]), array([ 1.11468879e+01, -1.21244998e+05])]",Success
2217,"[array([-1.60052188e+01,  1.74809924e+05]), array([ 8.47782373e+00, -9.25960233e+04])]",Success
2219,"[array([-1.11850895e+01,  1.22246050e+05]), array([ 1.10637010e+01, -1.20918929e+05])]",Success
2222,"[array([-1.11921101e+01,  1.22665177e+05]), array([ 1.10532933e+01, -1.21143445e+05])]",Success
2228,"[array([-1.11030582e+01,  1.22159140e+05]), array([ 1.10857637e+01, -1.21968477e+05])]",Success
2230,"[array([-1.10426175e+01,  1.21555338e+05]), array([ 1.11464665e+01, -1.22698108e+05])]",Success
2231,"[array([-1.11290229e+01,  1.22564372e+05]), array([ 1.10254971e+01, -1.21423968e+05])]",Success
2233,"[array([-1.11497824e+01,  1.23005236e+05]), array([ 1.10114905e+01, -1.21479210e+05])]",Success
2235,"[array([-1.11253553e+01,  1.22929439e+05]), array([ 1.10046150e+01, -1.21594901e+05])]",Success
