Pole Index,Coefficients,Status
432,"[array([  -47.57702888, 33015.91903879]), array([    41.77982789, -29000.7341757 ])]",Success
433,"[array([  -45.95443931, 32103.53998767]), array([    42.41948244, -29634.47677874])]",Success
434,"[array([ -137.86331794, 96640.07697635]), array([    29.80828496, -20934.77781991])]",Success
435,"[array([  -44.83597292, 31702.20136808]), array([    42.89502171, -30330.02836418])]",Success
436,"[array([  -47.18452388, 33391.03072769]), array([    40.94524799, -28975.99584248])]",Success
437,"[array([  -45.03977279, 31929.89775756]), array([    42.71012937, -30279.41158062])]",Success
439,"[array([  -45.16600263, 32212.63153774]), array([    42.09087053, -30019.94014403])]",Success
440,"[array([  -48.72588461, 34789.40831607]), array([    39.40778715, -28137.90608791])]",Success
444,[],Success
445,[],Success
446,[],Success
447,[],Success
448,[],Success
449,[],Success
450,[],Success
451,[],Success
452,[],Success
453,[],Success
454,[],Success
455,[],Success
456,[],Success
457,[],Success
394,"[array([  -63.48280549, 40179.68313796]), array([    52.11275078, -33084.07555923])]",Success
425,"[array([  -49.28100608, 33617.828793  ]), array([    40.73631551, -27789.12501646])]",Success
429,"[array([  -46.76563613, 32107.67667331]), array([    42.56872007, -29226.47402804])]",Success
430,"[array([  -47.66067223, 32815.65254144]), array([    41.67816107, -28696.67252197])]",Success
438,"[array([  -42.89502171, 30476.41963827]), array([    44.83597292, -31856.22372233])]",Success
441,"[array([  -46.8784577 , 33633.76638751]), array([    40.53833842, -29084.9177466 ])]",Success
442,"[array([  -47.55458931, 34184.07227423]), array([    40.04596994, -28786.76614577])]",Success
443,"[array([  -49.70529938, 35828.08567911]), array([    38.63810381, -27851.38949813])]",Success
458,[],Success
459,[],Success
460,[],Success
461,[],Success
462,[],Success
463,"[array([  -62.81205372, 45622.94245862]), array([    32.90155195, -23901.67717406])]",Success
464,"[array([  -46.95658385, 34178.89162247]), array([    39.97130691, -29094.36381511])]",Success
465,"[array([ -116.34581195, 85253.43402658]), array([    29.17432747, -21410.53259738])]",Success
466,"[array([  -46.20431766, 33876.31640664]), array([    40.23625997, -29500.85843162])]",Success
467,"[array([  -44.09453147, 32404.24560693]), array([    41.98566257, -30855.03981025])]",Success
468,"[array([  -41.0923506 , 30311.41695121]), array([    47.80545739, -35288.77204317])]",Success
469,"[array([  -44.50093268, 32910.55230321]), array([    41.44507464, -30654.09023974])]",Success
470,"[array([  -45.68905474, 34021.09996191]), array([    40.16829396, -29910.84189643])]",Success
471,"[array([  -46.12627058, 34458.20045764]), array([    39.6723891 , -29637.29599998])]",Success
472,"[array([  -45.90662167, 34398.26932629]), array([    39.6723891 , -29726.79500488])]",Success
473,"[array([  -45.47354033, 34141.35780607]), array([    40.00162054, -30033.15960631])]",Success
480,"[array([  -44.7881366 , 34659.47898271]), array([    39.39869277, -30489.23912204])]",Success
474,"[array([  -46.04844106, 34693.4971084 ]), array([    39.44313189, -29717.66989169])]",Success
475,"[array([  -47.88121484, 36167.10281676]), array([    38.19096898, -28848.14973337])]",Success
477,"[array([  -46.63016239, 35349.97574719]), array([    38.70114692, -29339.7471027 ])]",Success
478,"[array([  -45.9474384 , 35138.03482839]), array([    38.97999897, -29811.14386441])]",Success
479,"[array([  -45.00040265, 34520.31936291]), array([    39.56285399, -30349.2287181 ])]",Success
481,"[array([  -64.05013255, 49685.25539768]), array([    30.97849548, -24034.92979144])]",Success
482,"[array([  -44.50431745, 34608.99984782]), array([    39.33369136, -30588.63521143])]",Success
483,"[array([  -39.49758174, 30846.73490291]), array([    44.29635335, -34595.48583601])]",Success
484,"[array([  -45.57413278, 35628.82361493]), array([    38.37821708, -30003.79547366])]",Success
485,"[array([  -48.86298772, 38240.73820301]), array([    36.31961539, -28424.50727553])]",Success
486,"[array([  -45.71865378, 35874.91671148]), array([    38.16032796, -29944.25990131])]",Success
487,"[array([  -45.49885256, 35812.89677803]), array([    38.31482321, -30158.60614316])]",Success
488,"[array([  -23.65940333, 18677.95091239]), array([    143.39032323, -113226.76532161])]",Success
489,"[array([  -45.71865378, 36141.71787257]), array([    38.00707363, -30046.08763634])]",Success
490,"[array([  -44.85194945, 35690.72183887]), array([    38.27919546, -30460.88010785])]",Success
491,[],Success
493,[],Success
494,"[array([  -45.05237954, 35849.99076631]), array([    38.36412561, -30528.56084957])]",Success
495,"[array([  -45.04007562, 36073.7201349 ]), array([    37.87043093, -30332.08490716])]",Success
496,[],Success
497,"[array([ -118.76026269, 94778.28000381]), array([   104.08202798, -84002.9563917 ])]",Success
498,"[array([  -44.32201191, 35693.16385489]), array([    38.2781012 , -30826.43271724])]",Success
499,"[array([  -44.67674267, 36054.7887743 ]), array([    37.9019907 , -30587.67735385])]",Success
502,"[array([  -44.03333473, 36136.06801276]), array([    37.87229201, -31080.09783197])]",Success
503,"[array([  -63.36779898, 52174.76561629]), array([    34.03085501, -28059.69206581])]",Success
476,"[array([  -40.78018721, 30867.24157372]), array([    54.06811338, -40988.8208009 ])]",Success
500,"[array([  -45.55707257, 36946.15963458]), array([    36.99234293, -30000.57199445])]",Success
501,"[array([  -44.17628429, 36075.50388712]), array([    37.8395222, -30900.8357485])]",Success
504,"[array([  -44.60354783, 36806.85386245]), array([    37.04972118, -30573.71992011])]",Success
506,"[array([  -25.3416174 , 21039.53777561]), array([    176.41664424, -146700.24991671])]",Success
507,"[array([  -45.79371026, 38143.28063032]), array([    36.05803958, -30036.86434612])]",Success
508,"[array([  -44.24513069, 36994.15409648]), array([    37.07992734, -31003.48397771])]",Success
511,"[array([  -44.53891112, 37658.98961919]), array([    36.34375147, -30730.8997935 ])]",Success
512,"[array([  -42.06452717, 35677.70946226]), array([    38.33729058, -32518.86984624])]",Success
513,"[array([  -121.99582856, 104055.10992573]), array([    23.88278125, -20382.43678909])]",Success
514,"[array([  -39.70489117, 33924.86790653]), array([    40.2366531 , -34380.32563879])]",Success
515,"[array([  -43.12445117, 36907.04276817]), array([    37.09057734, -31743.70351218])]",Success
516,"[array([  -87.50495432, 75024.00388371]), array([    34.0113596 , -29234.27622559])]",Success
517,"[array([  -42.7156886 , 36677.83069588]), array([    37.24384419, -31979.73086622])]",Success
518,"[array([  -42.31460232, 36453.26802327]), array([    37.39838297, -32218.32669496])]",Success
519,"[array([  -40.90000327, 35411.4138191 ]), array([    38.28091656, -33143.84769184])]",Success
520,[],Success
521,[],Success
522,[],Success
523,[],Success
524,[],Success
525,[],Success
527,[],Success
530,[],Success
531,[],Success
492,"[array([  -35.9838834 , 28659.34327624])]",Success
505,"[array([  -43.47708768, 36075.49024478]), array([    37.75170988, -31325.50226872])]",Success
509,"[array([  -85.85412251, 72145.64092731]), array([    56.87835616, -48069.23424343])]",Success
510,"[array([  -43.89341966, 37034.91062133]), array([    36.78517356, -31037.6402556 ])]",Success
526,[],Success
528,[],Success
529,[],Success
532,"[array([  -40.84560867, 35364.33878128]), array([    38.5909243 , -33412.66690257])]",Success
533,"[array([  -42.24883182, 36647.317165  ]), array([    37.29917788, -32356.08034517])]",Success
534,"[array([  -43.06523437, 37471.98087561]), array([    36.38572863, -31660.3044176 ])]",Success
535,"[array([  -42.18377647, 36885.14345296]), array([    37.08657014, -32428.71141866])]",Success
536,"[array([  -43.63125899, 38205.72861624]), array([    35.89022917, -31427.49470765])]",Success
537,"[array([  -43.20765453, 37961.19789689]), array([    36.03553374, -31660.04201209])]",Success
538,"[array([  -42.319138  , 37474.42914224]), array([    36.42220894, -32253.17310752])]",Success
539,"[array([  -268.46474249, 238710.94477864]), array([    43.21627562, -38655.3128614 ])]",Success
541,"[array([  -40.08749549, 35910.80607399]), array([    38.02290344, -34064.35862746])]",Success
543,"[array([  -48.87107816, 43841.57375691]), array([    32.28344944, -28962.98861536])]",Success
544,"[array([  -41.59546994, 37591.04259204]), array([    36.14032634, -32661.14260216])]",Success
545,"[array([  -42.1925341 , 38225.98606718]), array([    35.70137501, -32345.13705854])]",Success
546,"[array([  -59.39948103, 53746.60843652]), array([    59.39948103, -53990.93434281])]",Success
547,"[array([  -42.26501535, 38398.29553702]), array([    35.59159187, -32335.58573553])]",Success
554,"[array([  -66.18262326, 61262.45257439]), array([    27.52356713, -25492.21392895])]",Success
555,"[array([  -41.08968553, 38128.92724284]), array([    35.97478692, -33382.89705106])]",Success
561,"[array([  -40.32756793, 37957.53916382]), array([    35.80954164, -33705.11657567])]",Success
565,[],Success
540,"[array([  -42.18731668, 37626.83828079]), array([    36.16055715, -32252.05599093])]",Success
549,"[array([  -57.95100429, 52798.54047439]), array([    37.39573354, -34142.16803218])]",Success
550,"[array([  -43.75300824, 40083.79692055]), array([    34.31608489, -31439.59797825])]",Success
551,"[array([  -43.10641206, 39654.56867906]), array([    34.86295477, -32074.23841537])]",Success
553,"[array([  -41.74699952, 38538.73352187]), array([    35.44235061, -32718.69462359])]",Success
556,"[array([  -43.28184021, 40227.24631574]), array([    34.35066684, -31933.2905213 ])]",Success
557,"[array([  -41.55564435, 38769.59909961]), array([    35.27989398, -32914.59482313])]",Success
558,"[array([  -38.07741861, 35698.00276818]), array([    38.07741861, -35699.17710641])]",Success
559,"[array([  -64.50428377, 60426.80299417]), array([    48.28812304, -45413.86437419])]",Success
560,"[array([  -42.57918239, 40009.67616464]), array([    34.4365499 , -32360.55872628])]",Success
562,"[array([  -41.09571208, 38801.20983133]), array([    35.16175342, -33198.47675165])]",Success
563,"[array([  -24.44787404, 23065.06799987]), array([    194.98790532, -184300.97687968])]",Success
564,[],Success
566,[],Success
567,[],Success
568,[],Success
569,[],Success
570,[],Success
572,[],Success
574,[],Success
575,"[array([  -40.97821054, 38690.34036627]), array([    35.05017195, -33093.09284194])]",Success
576,"[array([  -24.44722788, 23064.44451143]), array([    194.36913538, -183716.57519917])]",Success
577,"[array([  -41.11654787, 38912.8161949 ]), array([    35.05017195, -33171.58539247])]",Success
578,"[array([  -40.34076395, 38391.79234177]), array([    35.48648115, -33772.23268867])]",Success
579,"[array([  -40.09276025, 38286.87618366]), array([    35.73120475, -34123.01083562])]",Success
542,"[array([    17.07657364, -15323.81209518])]",Success
552,"[array([  -39.77546204, 36620.78268687]), array([    37.23660276, -34283.57824408])]",Success
571,[],Success
573,[],Success
580,"[array([  -40.99600581, 39309.98008787]), array([    34.66328946, -33238.88993633])]",Success
581,"[array([  -45.11729739, 43415.65595298]), array([    32.0570271, -30849.0529808])]",Success
583,"[array([  -41.73797651, 40330.64751545]), array([    34.19496871, -33043.93991056])]",Success
584,"[array([  -43.98514629, 42739.55475091]), array([    33.68703664, -32749.36038133])]",Success
585,"[array([  -40.94968103, 39900.62660287]), array([    34.17977408, -33304.82406521])]",Success
586,"[array([  -45.57303211, 44567.66958863]), array([    31.51146458, -30817.01745775])]",Success
587,"[array([  -47.07327746, 46126.05636263]), array([    32.16075063, -31532.38489875])]",Success
588,"[array([  -40.19725672, 39608.23968352]), array([    34.43125678, -33927.52927487])]",Success
589,"[array([  -41.4677389 , 41032.72987692]), array([    33.50593303, -33156.01745146])]",Success
590,"[array([  -43.33656482, 42939.96660522]), array([    32.29327031, -31998.21265807])]",Success
592,"[array([  -34.79952159, 34727.10368649]), array([    39.39568482, -39317.40411788])]",Success
593,"[array([  -46.65857643, 46595.70568163]), array([    30.48133278, -30440.97213946])]",Success
594,"[array([  -309.32908079, 309326.72558448]), array([    18.64260085, -18642.41593541])]",Success
597,"[array([-1.01852258e+02,  1.01853387e+05]), array([ 2.19209585e+01, -2.19228835e+04])]",Success
603,[],Success
607,"[array([-3.87970388e+01,  3.92736107e+04]), array([ 3.45940263e+01, -3.50195701e+04])]",Success
608,"[array([-3.54810526e+01,  3.60201520e+04]), array([ 3.79112617e+01, -3.84877290e+04])]",Success
609,"[array([-3.93486555e+01,  4.00192004e+04]), array([ 3.41669395e+01, -3.47495738e+04])]",Success
610,[],Success
614,[],Success
615,[],Success
548,"[array([    44.26280176, -40742.63160735])]",Success
591,"[array([  -42.18123829, 41937.81059968]), array([    32.88143772, -32692.16544237])]",Success
598,"[array([  -50.31256133, 50311.74411252]), array([ 2.95119618e+01, -2.95215457e+04])]",Success
599,"[array([  -24.20836284, 24189.74239419]), array([ 1.09893226e+02, -1.09949044e+05])]",Success
601,[],Success
602,"[array([-4.33720372e+01,  4.34854184e+04]), array([ 3.22768649e+01, -3.23687601e+04])]",Success
604,"[array([-3.63102614e+01,  3.65280232e+04]), array([ 3.71207583e+01, -3.73435956e+04])]",Success
606,"[array([-3.95954755e+01,  3.98747484e+04]), array([ 3.43597101e+01, -3.46023624e+04])]",Success
611,"[array([-3.97428518e+01,  4.05459717e+04]), array([ 3.38350260e+01, -3.45206016e+04])]",Success
612,[],Success
613,[],Success
616,[],Success
617,[],Success
618,"[array([-3.98364035e+01,  4.06412846e+04]), array([ 3.37314822e+01, -3.44148772e+04])]",Success
619,"[array([-4.13592044e+01,  4.23987570e+04]), array([ 3.24034711e+01, -3.32179203e+04])]",Success
620,"[array([-3.70742417e+01,  3.80112593e+04]), array([ 3.62576285e+01, -3.71832080e+04])]",Success
622,"[array([-4.06877801e+01,  4.19753837e+04]), array([ 3.27447473e+01, -3.37815681e+04])]",Success
623,"[array([-4.23027361e+01,  4.37199359e+04]), array([ 3.16862193e+01, -3.27479370e+04])]",Success
624,"[array([-4.31933200e+01,  4.47001249e+04]), array([ 3.10861015e+01, -3.21705337e+04])]",Success
625,"[array([-3.72511283e+01,  3.85861508e+04]), array([ 3.51727391e+01, -3.64333768e+04])]",Success
626,"[array([-3.80610076e+01,  3.94614049e+04]), array([ 3.45279183e+01, -3.57985321e+04])]",Success
627,"[array([-4.15386631e+01,  4.31375763e+04]), array([ 3.19652993e+01, -3.31964749e+04])]",Success
628,"[array([-4.05104784e+01,  4.21133893e+04]), array([ 3.26020583e+01, -3.38932177e+04])]",Success
630,"[array([-3.93419069e+01,  4.09909495e+04]), array([ 3.34004761e+01, -3.48005759e+04])]",Success
638,"[array([-3.82163403e+01,  4.04057580e+04]), array([ 3.38990132e+01, -3.58416157e+04])]",Success
595,"[array([    11.28633133, -11286.04633341])]",Success
600,"[array([  -35.48842233, 35328.23015485])]",Success
605,"[array([ 2.12661122e+01, -2.14436777e+04])]",Success
621,"[array([-3.98977261e+01,  4.10248313e+04]), array([ 3.35466595e+01, -3.44961596e+04])]",Success
629,"[array([-7.43919694e+02,  7.69291209e+05]), array([ 2.68185929e+02, -2.88899486e+05])]",Success
631,"[array([-4.09478803e+01,  4.27542837e+04]), array([ 3.22080166e+01, -3.36300293e+04])]",Success
633,"[array([-9.14277376e+01,  9.55577541e+04]), array([ 6.89582089e+01, -7.26092345e+04])]",Success
634,"[array([-3.83271163e+01,  4.01929641e+04]), array([ 3.38556194e+01, -3.55037894e+04])]",Success
635,"[array([-3.88772663e+01,  4.08066641e+04]), array([ 3.35758209e+01, -3.52422327e+04])]",Success
636,"[array([-3.90641762e+01,  4.10454649e+04]), array([ 3.33006093e+01, -3.49895810e+04])]",Success
637,"[array([-3.75630716e+01,  3.96786585e+04]), array([ 3.45260573e+01, -3.64723813e+04])]",Success
640,"[array([-3.92744798e+01,  4.16785250e+04]), array([ 3.28883856e+01, -3.49026286e+04])]",Success
641,"[array([-3.96022045e+01,  4.21834912e+04]), array([ 3.25760069e+01, -3.47001178e+04])]",Success
642,"[array([-3.44768939e+01,  3.68212467e+04]), array([ 3.70073081e+01, -3.95239531e+04])]",Success
644,"[array([-3.49772753e+01,  3.74842474e+04]), array([ 3.62377177e+01, -3.88356978e+04])]",Success
646,"[array([-3.90522977e+01,  4.19734547e+04]), array([ 3.25699325e+01, -3.50061975e+04])]",Success
647,"[array([-3.96294252e+01,  4.26402929e+04]), array([ 3.23083266e+01, -3.47631707e+04])]",Success
648,"[array([-4.25649382e+01,  4.58882310e+04]), array([ 3.04726262e+01, -3.28525405e+04])]",Success
649,"[array([-3.83084444e+01,  4.13616473e+04]), array([ 3.29703825e+01, -3.55980271e+04])]",Success
653,"[array([-4.10799195e+01,  4.48020872e+04]), array([ 5.60180720e+01, -6.12778873e+04])]",Success
654,"[array([-3.79098834e+01,  4.14606566e+04]), array([ 3.30536586e+01, -3.61497796e+04])]",Success
655,"[array([-3.88300262e+01,  4.26124570e+04]), array([ 3.20788952e+01, -3.52043461e+04])]",Success
656,[],Success
658,[],Success
659,[],Success
582,"[array([    33.92249883, -32923.08530892])]",Success
596,"[array([    12.31841472, -12318.17345979])]",Success
632,"[array([-4.19436528e+01,  4.39530249e+04]), array([ 3.24186002e+01, -3.39855749e+04])]",Success
639,"[array([-2.61829866e+01,  2.77466236e+04]), array([ 5.57968472e+01, -5.91359173e+04])]",Success
643,"[array([-3.89738801e+01,  4.17204275e+04]), array([ 3.27950942e+01, -3.51066080e+04])]",Success
645,"[array([-2.95763725e+01,  3.17356174e+04]), array([ 4.81722954e+01, -5.17211314e+04])]",Success
650,"[array([-3.86767948e+01,  4.18717846e+04]), array([ 3.27023306e+01, -3.54038734e+04])]",Success
651,"[array([-3.87540203e+01,  4.20840935e+04]), array([ 3.26100903e+01, -3.54124205e+04])]",Success
652,"[array([-3.82003915e+01,  4.16138900e+04]), array([ 3.27431927e+01, -3.56698288e+04])]",Success
657,[],Success
660,[],Success
661,"[array([-3.87275710e+01,  4.25001216e+04]), array([ 3.22864627e+01, -3.54324427e+04])]",Success
662,"[array([-3.86406749e+01,  4.26786446e+04]), array([ 3.20701957e+01, -3.54216506e+04])]",Success
663,"[array([-4.40074353e+01,  4.85969834e+04]), array([ 3.03499554e+01, -3.35337329e+04])]",Success
664,"[array([-4.27595677e+01,  4.72440432e+04]), array([ 3.76691429e+01, -4.16881620e+04])]",Success
665,"[array([-3.91609902e+01,  4.33644910e+04]), array([ 3.16420801e+01, -3.50390028e+04])]",Success
666,"[array([-3.78493781e+01,  4.19557492e+04]), array([ 3.25535803e+01, -3.60860065e+04])]",Success
667,"[array([-3.91056273e+01,  4.34695702e+04]), array([ 3.15973469e+01, -3.51236129e+04])]",Success
668,"[array([-3.91056273e+01,  4.35671716e+04]), array([ 3.15973469e+01, -3.52027688e+04])]",Success
669,"[array([-5.55533725e+01,  6.18994993e+04]), array([ 5.08940574e+01, -5.69361514e+04])]",Success
670,"[array([-3.80553476e+01,  4.25078725e+04]), array([ 3.21528856e+01, -3.59148191e+04])]",Success
671,"[array([-3.86149851e+01,  4.32213203e+04]), array([ 3.17639394e+01, -3.55531246e+04])]",Success
676,"[array([-3.85083239e+01,  4.34277968e+04]), array([ 3.15489883e+01, -3.55794946e+04])]",Success
677,"[array([-3.80309977e+01,  4.31330114e+04]), array([ 3.17181600e+01, -3.59733763e+04])]",Success
679,"[array([-3.78472731e+01,  4.30640243e+04]), array([ 3.17181600e+01, -3.60900818e+04])]",Success
672,"[array([-3.80553476e+01,  4.26539920e+04]), array([ 3.21528856e+01, -3.60383751e+04])]",Success
673,"[array([-3.80553476e+01,  4.28044891e+04]), array([ 3.18925383e+01, -3.58728741e+04])]",Success
674,"[array([-4.34627578e+01,  4.88683759e+04]), array([ 4.11872207e+01, -4.64098912e+04])]",Success
675,"[array([-1.57113962e+03,  1.76807838e+06]), array([ 1.93477702e+02, -2.24610511e+05])]",Success
678,[],Success
681,"[array([-4.40204731e+01,  5.01550557e+04]), array([ 2.90732229e+01, -3.31373689e+04])]",Success
682,"[array([-3.80079206e+01,  4.33137160e+04]), array([ 3.16732672e+01, -3.60948751e+04])]",Success
683,"[array([-3.76406944e+01,  4.29288463e+04]), array([ 3.16732672e+01, -3.61230501e+04])]",Success
684,"[array([-3.78234162e+01,  4.32263966e+04]), array([ 3.16732672e+01, -3.61977186e+04])]",Success
685,"[array([-3.81942340e+01,  4.37439289e+04]), array([ 3.12916616e+01, -3.58383961e+04])]",Success
686,"[array([-3.79032938e+01,  4.35527830e+04]), array([ 3.14581993e+01, -3.61473484e+04])]",Success
687,[],Success
688,"[array([-3.87972318e+01,  4.46681653e+04]), array([ 3.07914538e+01, -3.54511234e+04])]",Success
689,"[array([-3.78509579e+01,  4.36487546e+04]), array([ 3.12880902e+01, -3.60806202e+04])]",Success
690,"[array([-3.99416606e+01,  4.61841227e+04]), array([ 3.00336518e+01, -3.47281698e+04])]",Success
691,"[array([-3.79837361e+01,  4.40063702e+04]), array([ 3.11192054e+01, -3.60538016e+04])]",Success
692,"[array([-3.89381013e+01,  4.52041897e+04]), array([ 3.05066227e+01, -3.54159739e+04])]",Success
696,"[array([-3.30759131e+01,  3.88727960e+04]), array([ 3.51903551e+01, -4.13606156e+04])]",Success
702,[],Success
703,[],Success
704,[],Success
705,[],Success
706,[],Success
707,[],Success
708,[],Success
680,"[array([-3.31965488e+01,  3.77266287e+04]), array([ 5.47859128e+01, -6.23854157e+04])]",Success
693,"[array([-1.86916285e+01,  2.18056271e+04]), array([ 1.61215296e+02, -1.88137950e+05])]",Success
694,"[array([-3.69742962e+01,  4.32649704e+04]), array([ 3.16706062e+01, -3.70593275e+04])]",Success
695,"[array([-3.88323010e+01,  4.54724671e+04]), array([ 3.03044232e+01, -3.54865377e+04])]",Success
697,"[array([-3.72303756e+01,  4.38639749e+04]), array([ 3.12011650e+01, -3.67612789e+04])]",Success
698,"[array([-3.75935988e+01,  4.44466103e+04]), array([ 3.08267510e+01, -3.64465932e+04])]",Success
699,"[array([-3.77778812e+01,  4.47321875e+04]), array([ 3.07286858e+01, -3.63854474e+04])]",Success
700,"[array([-3.48718903e+01,  4.13136747e+04]), array([ 3.41776229e+01, -4.05097754e+04])]",Success
701,[],Success
709,"[array([-3.80022229e+01,  4.49976165e+04]), array([ 3.06425603e+01, -3.62833434e+04])]",Success
710,"[array([-3.52130689e+01,  4.17174265e+04]), array([ 3.42761751e+01, -4.06268101e+04])]",Success
711,"[array([-3.74213942e+01,  4.44821412e+04]), array([ 3.09067385e+01, -3.67398854e+04])]",Success
712,"[array([-3.91485355e+01,  4.66492403e+04]), array([ 2.95890094e+01, -3.52581433e+04])]",Success
713,"[array([-3.71904871e+01,  4.44399659e+04]), array([ 3.07421365e+01, -3.67360282e+04])]",Success
714,"[array([-3.68311588e+01,  4.42113942e+04]), array([ 3.09920726e+01, -3.72023667e+04])]",Success
715,"[array([-3.70099508e+01,  4.44710624e+04]), array([ 3.07421365e+01, -3.69396614e+04])]",Success
718,"[array([-3.66370337e+01,  4.44003590e+04]), array([ 3.08287235e+01, -3.73612741e+04])]",Success
720,"[array([-3.70263276e+01,  4.50231097e+04]), array([ 3.04571404e+01, -3.70352417e+04])]",Success
721,"[array([-3.68457114e+01,  4.49019373e+04]), array([ 3.04571404e+01, -3.71168135e+04])]",Success
722,"[array([-3.63142828e+01,  4.43275797e+04]), array([ 3.08300850e+01, -3.76334068e+04])]",Success
723,"[array([-3.69257913e+01,  4.52525465e+04]), array([ 3.03744413e+01, -3.72242682e+04])]",Success
724,"[array([-3.76160587e+01,  4.62393948e+04]), array([ 2.96189438e+01, -3.64094432e+04])]",Success
725,"[array([-4.17956207e+01,  5.15083254e+04]), array([ 2.74569771e+01, -3.38383801e+04])]",Success
729,"[array([-4.05063013e+01,  5.02922260e+04]), array([ 2.78574935e+01, -3.45883992e+04])]",Success
730,"[array([-3.19812796e+01,  3.97775271e+04]), array([ 3.41717782e+01, -4.25029059e+04])]",Success
716,"[array([-3.69125409e+01,  4.45118176e+04]), array([ 3.07853580e+01, -3.71233118e+04])]",Success
717,"[array([-2.95874841e+01,  3.56818834e+04]), array([ 4.02327165e+01, -4.85397034e+04])]",Success
719,"[array([-6.11602095e+01,  7.39537290e+04]), array([ 5.49555506e+01, -6.67765129e+04])]",Success
726,"[array([-4.68979752e+01,  5.78820009e+04]), array([ 3.13961340e+01, -3.88064588e+04])]",Success
727,"[array([-3.66032977e+01,  4.52481858e+04]), array([ 3.03792552e+01, -3.75543649e+04])]",Success
731,"[array([-8.03653038e+01,  1.00058564e+05]), array([ 2.04206919e+01, -2.54301700e+04])]",Success
732,"[array([-3.61061510e+01,  4.49758626e+04]), array([ 3.03820051e+01, -3.78454398e+04])]",Success
734,"[array([-3.60593729e+01,  4.49965081e+04]), array([ 3.04664905e+01, -3.80174622e+04])]",Success
736,"[array([-3.58860105e+01,  4.50493567e+04]), array([ 3.04664905e+01, -3.82463808e+04])]",Success
737,"[array([-3.59634863e+01,  4.52621083e+04]), array([ 3.02619580e+01, -3.80868029e+04])]",Success
738,"[array([-3.72222084e+01,  4.69204225e+04]), array([ 2.94246706e+01, -3.70919172e+04])]",Success
739,"[array([-2.9501593e+01,  3.7274346e+04]), array([ 3.69870718e+01, -4.67343266e+04])]",Success
740,"[array([-4.08483595e+01,  5.17460659e+04]), array([ 2.99774251e+01, -3.80067142e+04])]",Success
741,"[array([-3.54019116e+01,  4.48618948e+04]), array([ 3.05942446e+01, -3.87700390e+04])]",Success
742,"[array([-3.60893273e+01,  4.57830143e+04]), array([ 3.00200613e+01, -3.80836527e+04])]",Success
744,[],Success
745,[],Success
746,[],Success
747,[],Success
748,[],Success
749,[],Success
750,[],Success
751,[],Success
752,[],Success
753,[],Success
728,"[array([-3.10069258e+01,  3.83572928e+04]), array([ 3.90816460e+01, -4.83810553e+04])]",Success
733,"[array([-4.84694168e+01,  6.04151725e+04]), array([ 3.34721533e+01, -4.18021925e+04])]",Success
735,"[array([-3.60593729e+01,  4.51983542e+04]), array([ 3.03426430e+01, -3.80331561e+04])]",Success
743,"[array([-3.66226671e+01,  4.65067547e+04]), array([ 2.93530444e+01, -3.72750197e+04])]",Success
754,"[array([-3.63541840e+01,  4.61186393e+04]), array([ 3.00631799e+01, -3.81384618e+04])]",Success
755,"[array([-3.67141264e+01,  4.66227679e+04]), array([ 2.93886505e+01, -3.73203412e+04])]",Success
756,"[array([-3.80234602e+01,  4.83730072e+04]), array([ 2.85912840e+01, -3.63742651e+04])]",Success
757,"[array([-3.65175806e+01,  4.65332204e+04]), array([ 2.93886505e+01, -3.74492376e+04])]",Success
758,"[array([-3.61595651e+01,  4.61829203e+04]), array([ 2.96247039e+01, -3.78370976e+04])]",Success
759,"[array([-3.44266543e+01,  4.41712522e+04]), array([ 3.08255398e+01, -3.95516445e+04])]",Success
760,"[array([-3.75882858e+01,  4.83040897e+04]), array([ 2.86665526e+01, -3.68397709e+04])]",Success
761,"[array([-3.2413912e+01,  4.1743518e+04]), array([ 3.28480269e+01, -4.23092659e+04])]",Success
762,"[array([-3.63775680e+01,  4.69396757e+04]), array([ 2.9275971e+01, -3.7776345e+04])]",Success
763,"[array([-2.90445404e+01,  3.75250637e+04]), array([ 3.67413436e+01, -4.74703032e+04])]",Success
764,"[array([-3.49015788e+01,  4.51847923e+04]), array([ 3.02864940e+01, -3.92103529e+04])]",Success
765,"[array([-7.52731884e+01,  9.76065739e+04]), array([ 3.10702097e+01, -4.04005585e+04])]",Success
767,"[array([-3.52729434e+01,  4.58602999e+04]), array([ 2.98020379e+01, -3.87477779e+04])]",Success
769,"[array([-3.68762590e+01,  4.80880073e+04]), array([ 2.86333305e+01, -3.73390159e+04])]",Success
770,"[array([-3.60992692e+01,  4.71573833e+04]), array([ 2.91682095e+01, -3.81031699e+04])]",Success
771,"[array([-2.95224793e+01,  3.85845566e+04]), array([ 4.76604731e+01, -6.23784908e+04])]",Success
772,"[array([-3.59214403e+01,  4.69977198e+04]), array([ 2.92853509e+01, -3.83155128e+04])]",Success
774,"[array([-3.53063164e+01,  4.63828395e+04]), array([ 2.94457537e+01, -3.86837593e+04])]",Success
778,"[array([-3.34311012e+01,  4.42274219e+04]), array([ 3.20997741e+01, -4.24851997e+04])]",Success
779,"[array([-3.41768370e+01,  4.53730004e+04]), array([ 3.00642716e+01, -3.99133783e+04])]",Success
781,"[array([-3.47888997e+01,  4.63845062e+04]), array([ 2.96561112e+01, -3.95411960e+04])]",Success
