Pole Index,Optimized Pole,Optimized Residue,Temperature,Integral Difference,Violations
190,(27.022213080952838+0.00022391115012698745j),(-2798.0009610867605-0.960727517559912j),0,0.4517797012815268,0
191,(27.066181852392894+0.00023170461121502228j),(-5293.331159753361+3.9316628519129857j),0,1226.7266283414142,0
192,(27.11396688144388+0.0002128377218726385j),(-11.433728764011112+0j),2413.793103448276,1.1949184427123265,0
193,(27.261562684914768+0.00021470544043911133j),(-28.1051177376633-0.003050713838939418j),2413.793103448276,2.9228497324419527,0
194,(27.49929635551862+0.00021155661856564478j),(-36.53844563102679-0.0007883958708233471j),2413.793103448276,3.766791361628812,0
195,(27.661838476326288+0.00028855500986146865j),(-594.9093766160295-23.430988798605938j),2413.793103448276,60.95879503195549,0
196,(27.734099950162392+0.00020742648766340662j),(-1.4948770238404592+0j),2413.793103448276,0.15269753984187903,0
197,(27.78537745003851+0.00020720465585455372j),(-1.9416800845867546+0j),2413.793103448276,0.19809693750141347,0
198,(27.916946467108623+0.00021506521210579166j),(-135.07245061430626-0.004399163521860143j),2413.793103448276,13.714302382159802,0
199,(28.034874710677478+0.0002067833349919113j),(-12.49055568238387+0j),2413.793103448276,1.2633530395510515,0
200,(28.059565214678223+0.00020686273955505818j),(-1252.8013443434784-1.1429813690093302j),0,280.86612289786177,0
201,(28.12269387964467+0.00026440387846360386j),(-442.71972153932677-17.251889719630327j),2413.793103448276,44.63037050857121,0
202,(28.14706379058732+0.00020590940359621612j),(-24.145570989565773-0.0020899680256080493j),2413.793103448276,2.40746718977519,0
203,(28.191998865559235+0.00020405464776285243j),(-1.4260460599275344+0j),2413.793103448276,0.07235657955238003,0
204,(28.243882524208473+0.0002038116107798693j),(-0.5722207333638315+0j),3103.4482758620693,9.764185646890094e-05,0
205,(28.0357398932118+0.001603598724174508j),(-0.47527140453547706-0.017065081200729772j),0,3.4030317157055907e-09,0
206,(28.059565204052383+0.0002068461067796244j),(-10.909379695766079-0.0018999015695473761j),0,9.814324899688408e-09,1
207,(28.122693880783196+0.00026441294334883205j),(-3146.83744681522-14.502260167568103j),0,0.18843756032139694,1
208,(28.147063783049347+0.00020591660540140582j),(-778.32946825232+0.6441993380335771j),0,0.07446903673707436,0
209,(28.191998869424772+0.00020406892340610612j),(-1.3050203458912197+0j),2413.793103448276,0.05930715172089798,0
210,(28.24388253024291+0.00020380472925441646j),(-1.6900003471772291+0j),2413.793103448276,0.16805116223212932,0
211,(28.3004487592647+0.00020354895250516498j),(-5.662027875664946-0.00041652364333461726j),2413.793103448276,0.5673840629211775,0
